observed_docking_score,averaged_predicted_docking_score,belongs_to_lowest_10_percent
-3.23,-5.369197461610961,0
-4.68,-5.8888522734089515,0
-5.48,-6.007535682309883,0
-6.503,-6.2608270799471955,0
-5.54,-5.674680194842873,0
-7.433,-5.784418794638917,0
-6.91,-5.592877664848038,0
-6.854,-6.020758138056282,0
-6.974,-5.814069112574271,0
-5.938,-5.367813288688494,0
-5.39,-5.613756986586002,0
-7.059,-5.643652055667866,0
-4.317,-5.602979213501801,0
-5.822,-6.194482098776328,0
-6.046,-5.8876699397218255,0
-6.685,-6.075961195037357,0
-2.951,-5.783715753565736,0
-6.853,-5.526688860453776,0
-5.662,-5.800057994899012,0
-5.706,-5.752140528229942,0
-5.836,-5.878193072814415,0
-7.753,-5.81273216974465,1
-5.503,-5.632057184987485,0
-5.317,-5.525287408223781,0
-3.638,-5.665729664432019,0
-6.582,-5.916580271903675,0
-6.908,-5.885002251458552,0
-4.897,-5.637644214183405,0
-7.229,-5.861535591518979,0
-7.401,-6.187631098833928,0
-7.051,-5.611193000561767,0
-3.033,-5.761059305167391,0
-6.536,-5.260802561382508,0
-6.937,-5.921848382310796,0
-5.541,-5.517991729637015,0
-7.252,-5.954879633634301,0
-3.097,-6.1018166118494985,0
-6.699,-6.053611041941921,0
-7.506,-6.2263271675974075,0
-4.686,-5.73365265125967,0
-6.04,-6.057229669373273,0
-6.517,-5.677674190244836,0
-5.878,-5.67941735589342,0
-8.068,-6.149337118996696,1
-6.785,-6.039129223238949,0
-8.398,-5.650359571686084,1
-5.419,-5.752575834886998,0
-6.463,-5.849575756943231,0
-5.68,-6.06437079031129,0
-8.181,-6.111997151873873,1
-5.847,-5.742680513033889,0
-7.208,-6.254481225227604,0
-6.398,-5.80639095557237,0
-7.186,-6.3163013084722355,0
-6.918,-5.675520703967439,0
-4.241,-5.404997864878164,0
-5.335,-5.6104823255141465,0
-5.427,-5.65649473859649,0
-6.045,-6.398740794854137,0
-6.074,-5.787243669518577,0
-6.714,-6.240736851253723,0
-5.8,-5.935213850414424,0
-4.87,-5.445357778603016,0
-4.937,-5.603669084148743,0
-9.228,-6.328064225897476,1
-4.684,-5.731681924863706,0
-6.631,-5.820225259134982,0
-6.492,-6.044072094219415,0
-0.625,-5.26654536440503,0
-5.314,-5.4186492861352935,0
-7.201,-5.759414702985662,0
-5.158,-5.8861981463935775,0
-5.57,-5.984931459852705,0
-7.225,-6.160822899019555,0
-5.537,-5.7914950717824505,0
-7.251,-5.839401383937397,0
-5.633,-5.44009445424191,0
-7.2,-6.281386324984186,0
-7.476,-6.155092167056215,0
-7.508,-5.949128751729676,0
-6.625,-5.7727926718581335,0
-7.302,-5.724251520470376,0
-6.977,-6.1037593099751115,0
-6.399,-6.106960578675433,0
-2.329,-5.604017117700238,0
-3.75,-5.470404013153798,0
-6.042,-5.8171439211159495,0
-5.974,-6.205870922342153,0
-6.574,-5.709046808182662,0
-6.761,-5.489546947975074,0
-4.679,-6.034211979179568,0
-7.768,-5.615466181555845,1
-7.796,-6.060368654474558,1
-5.058,-6.164558432136599,0
-6.828,-6.093151218451316,0
-5.783,-6.118392927584773,0
-5.851,-5.921705681820313,0
-6.696,-5.946259135667658,0
-6.31,-5.9985733900150136,0
-6.715,-5.482417103185581,0
-3.853,-5.832597663588533,0
-5.575,-5.673827710313385,0
-5.471,-5.718063248639808,0
-5.349,-6.107386236454837,0
-7.519,-5.704023271297715,0
-7.422,-5.949934431237383,0
-2.955,-5.5767975944198165,0
-6.945,-5.855473858826867,0
-6.54,-5.5971275953228865,0
-3.808,-5.439451395517917,0
-5.877,-5.44195761698552,0
-7.963,-5.706469134802254,1
-3.834,-6.129560401007838,0
-3.347,-5.564411943760354,0
-5.058,-6.294324823332468,0
-5.888,-5.476122810122572,0
-5.639,-5.3010246629240445,0
-5.663,-5.9045753749531755,0
-5.958,-6.034959083067097,0
-3.469,-6.001618155005795,0
-3.675,-6.28264842490968,0
-6.533,-6.107073607872979,0
-7.145,-5.741942280135929,0
-5.64,-6.025455397866512,0
-4.159,-5.658425198761106,0
-3.665,-5.540087544970311,0
-5.966,-5.608462460629969,0
-6.653,-5.937976472975405,0
-6.436,-5.901697773173841,0
-6.685,-6.43348814154459,0
-5.457,-5.950330774075979,0
-8.315,-6.081413272052776,1
-5.692,-6.218832123238478,0
-6.952,-5.894843835937611,0
-6.403,-6.12988194091334,0
-8.516,-5.970357331700076,1
-6.16,-5.67567862631343,0
-5.365,-5.779309312566015,0
-5.718,-5.466744960324632,0
-3.687,-6.040157500286285,0
-3.485,-5.729944302124284,0
-5.73,-6.026003643976605,0
-8.522,-5.875332529525687,1
-4.7,-5.633705274340893,0
-5.428,-5.581063008708176,0
-3.676,-5.890499131369084,0
-6.626,-5.898009392331477,0
-5.96,-5.933814465818128,0
-4.556,-5.4615248270014,0
-7.096,-5.666278545078838,0
-6.815,-5.741356566503793,0
-5.477,-5.536625327216781,0
-7.534,-5.407145814300736,0
-6.106,-5.727538777699868,0
-7.198,-6.1082094432753,0
-6.133,-5.92791258574174,0
-6.505,-6.026938982349656,0
-5.759,-5.512376853604736,0
-6.365,-6.140472727945218,0
-4.778,-6.008059135424867,0
-4.219,-5.767109678186879,0
-7.264,-6.040343033575749,0
-4.471,-5.519774745882584,0
-6.406,-5.709868748386137,0
-7.792,-5.590938636936245,1
-4.743,-5.459191145542966,0
-7.85,-6.114093886441356,1
-5.03,-5.884662016903199,0
-5.889,-5.724768190366475,0
-7.303,-6.267644554926441,0
-4.211,-6.035125402734603,0
-7.694,-5.685457445271395,1
-6.554,-5.509325450758425,0
-5.844,-6.21348528899389,0
-5.774,-5.552684219634848,0
-6.249,-5.903329136006529,0
-4.891,-5.405746936062365,0
-4.129,-5.709316447410015,0
-5.302,-5.638346955933507,0
-6.334,-5.569537767578662,0
-4.544,-5.509234940476054,0
-4.452,-5.654292453230018,0
-7.064,-5.6921788483315074,0
-6.038,-6.288700407097308,0
-6.542,-5.714089052112225,0
-3.952,-5.55533567831427,0
-5.674,-5.893546922120662,0
-4.823,-6.057947764258698,0
-4.185,-5.500760856818286,0
-0.951,-5.544279519685122,0
-7.438,-6.078022369508617,0
-5.131,-5.666814717742316,0
-9.676,-6.436856702908203,1
-5.851,-5.631920216908081,0
-6.782,-5.6437087320324775,0
-7.617,-6.208299198092848,1
-8.985,-6.169383575567426,1
-4.416,-5.440459419171141,0
-5.852,-6.306574917825028,0
-7.273,-5.701853221522075,0
-6.607,-6.178749390976859,0
-5.385,-5.7662652923248245,0
-7.22,-6.446920923746449,0
-2.97,-5.853211502333302,0
-4.754,-5.493636190152116,0
-5.778,-5.4648349637699605,0
-3.939,-5.768273498052025,0
-8.118,-6.303123197454929,1
-5.166,-5.215344225473211,0
-4.46,-5.63888183589978,0
-5.146,-6.1599484853646205,0
-5.522,-5.332291762292775,0
-5.241,-5.942488707028512,0
-4.772,-6.101268227291079,0
-3.13,-5.64558119628906,0
-3.206,-5.509015949744737,0
-5.853,-5.781389784088136,0
-7.847,-5.773377195912869,1
-5.238,-5.642055959625503,0
-5.688,-5.7537739790402975,0
-6.857,-5.935393263992677,0
-2.08,-5.725550210485031,0
-8.187,-5.885057730275371,1
-7.179,-5.868657602348269,0
-3.818,-6.191730750834591,0
-5.394,-5.747033560940537,0
-5.381,-5.77291864286624,0
-7.06,-5.703475083729271,0
-4.214,-5.645117602745278,0
-5.847,-6.217807617426862,0
-7.259,-6.057767185680695,0
-5.973,-5.839035685693418,0
-6.219,-5.890216610829917,0
-5.332,-6.265626535204673,0
-6.67,-5.738518370399762,0
-5.92,-6.053175521154526,0
-3.63,-5.6352566485086175,0
-4.65,-5.668774367910071,0
-6.94,-5.966713177737433,0
-5.185,-6.2322245681387045,0
-7.341,-5.933326941182667,0
-4.065,-5.903133126061579,0
-6.123,-5.81359798146481,0
-8.2,-6.016345673202832,1
-6.238,-5.697804878490076,0
-7.362,-5.647414241771845,0
-6.382,-5.842142892846341,0
-5.21,-5.914520275149246,0
-4.254,-5.90149566935732,0
-3.935,-5.491836873923521,0
-4.501,-5.74798327932029,0
-5.226,-5.9622465651927,0
-7.66,-5.89488633538267,1
-5.596,-5.662414969204415,0
-5.022,-5.889797902117857,0
-6.055,-5.828504107091814,0
-5.915,-5.75299472377194,0
-8.04,-5.561454824023735,1
-6.896,-5.950084562363976,0
-2.245,-5.627984610932186,0
-6.159,-5.867110294564309,0
-3.272,-5.623998356999235,0
-5.5,-5.45803133564386,0
-7.929,-5.93118769972882,1
-5.684,-5.651803913705929,0
-3.584,-5.742595215870049,0
-5.983,-5.597577903946792,0
-6.84,-5.866820518411684,0
-6.735,-5.764251893570044,0
-5.014,-5.976174489000164,0
-5.591,-6.034612371344483,0
-6.323,-5.948990932370725,0
-6.679,-6.081076536554374,0
-4.753,-6.063131547441993,0
-8.114,-6.05106456308675,1
-6.227,-5.993107468227532,0
-8.162,-5.937317698398102,1
-5.949,-5.674634730638792,0
-4.722,-5.69583126918797,0
-7.126,-5.951483876977591,0
-4.884,-6.044176414979718,0
-3.653,-6.046158994867126,0
-4.374,-5.591488951575743,0
-5.971,-5.870691878947328,0
-5.635,-5.869439010816907,0
-6.692,-5.868322340094691,0
-6.494,-6.239101936777739,0
-5.359,-5.904674739033615,0
-4.213,-6.212462160024059,0
-5.723,-5.9055277927577485,0
-6.635,-5.5916422547588365,0
-2.686,-5.650483753086713,0
-4.526,-5.915402835761944,0
-8.551,-6.02900087986849,1
-4.127,-5.566994050575886,0
-7.416,-5.835062887448821,0
-5.348,-5.512925690201175,0
-4.434,-5.387291177582514,0
-4.792,-5.8608212148014385,0
-4.289,-6.019045017033798,0
-5.574,-5.3482417934709785,0
-6.086,-6.011376809660806,0
-6.377,-5.275693085822925,0
-6.081,-6.253396564316846,0
-4.871,-5.633534708825947,0
-7.955,-6.305689730841705,1
-6.031,-5.661404115320739,0
-6.313,-5.805917097464659,0
-5.8,-5.805954884059198,0
-5.31,-6.238669524788063,0
-5.45,-5.71435911502609,0
-3.722,-5.945359058166336,0
-2.879,-5.558084239390299,0
-6.436,-6.051914948623123,0
-6.238,-5.857651997592726,0
-7.346,-6.1359063309423645,0
-3.398,-6.012074630698033,0
-4.856,-6.223598869683179,0
-3.466,-5.904306221970705,0
-5.182,-5.72137456599859,0
-7.031,-5.4686749970581126,0
-4.659,-5.998877645477348,0
-7.064,-6.345635214036403,0
-5.795,-5.884874908225213,0
-7.694,-5.500920012003058,1
-6.359,-5.897699922601852,0
-0.492,-5.3008545585531515,0
-6.146,-5.352768685510677,0
-6.247,-5.5566537385778325,0
-6.797,-5.63985561983735,0
-6.439,-5.96859619681095,0
-7.884,-5.97065503835329,1
-6.529,-5.688356986683451,0
-5.228,-6.043943968295459,0
-5.695,-5.297468976730151,0
-2.992,-5.4518117457685955,0
-3.369,-5.979685929539934,0
-5.937,-6.003337029417088,0
-5.345,-6.279547100995097,0
-5.307,-5.453393684677597,0
-4.004,-5.743644684476923,0
-7.716,-5.558270650970017,1
-6.039,-6.345932211173227,0
-6.846,-5.63821592096399,0
-6.945,-5.934416612416596,0
-5.697,-5.7436931174177905,0
-6.097,-6.036801650322804,0
-6.365,-5.491903991112047,0
-7.153,-6.1504102368163585,0
-6.579,-5.900001332881791,0
-5.189,-5.45055927052582,0
-5.654,-5.771309120041513,0
-3.867,-5.763271780802638,0
-5.208,-5.643488481371845,0
-4.543,-5.791454511724206,0
-5.293,-5.731780739668092,0
-3.702,-5.3561419028855735,0
-6.645,-5.87512935641156,0
-6.782,-5.948631389336838,0
-7.15,-6.063341544225318,0
-6.21,-5.981452546112065,0
-7.845,-6.069118054364346,1
-5.83,-5.938631262493038,0
-4.994,-6.205146881345024,0
-6.676,-6.176451729836845,0
-7.62,-5.713366322678749,1
-5.691,-5.74028887142013,0
-5.432,-5.850270366709761,0
-6.306,-6.0056513125979425,0
-5.633,-6.191381967677582,0
-4.41,-5.688662119832034,0
-6.36,-6.099674848766258,0
-5.607,-5.888286661019782,0
-3.314,-5.845898974655163,0
-7.327,-5.830151371943579,0
-8.999,-5.86331777425867,1
-5.456,-5.563443786315972,0
-8.405,-6.011056569842172,1
-5.753,-6.387602361169631,0
-5.548,-6.046805147771054,0
-3.939,-5.779346305851801,0
-2.546,-6.3119827380445725,0
-5.844,-6.0315215420841914,0
-5.16,-5.91955307334669,0
-4.781,-5.736183293454931,0
-4.665,-5.824188473853576,0
-6.306,-5.894291612385212,0
-6.75,-5.896896094920838,0
-6.187,-5.859861833474085,0
-4.353,-5.923890461030625,0
-4.083,-5.682907562146137,0
-7.455,-5.462621310193445,0
-5.715,-5.884464693487357,0
-2.399,-5.5959260145892955,0
-7.135,-6.206045674295815,0
-7.332,-6.176389319792931,0
-5.06,-5.782498679086707,0
-4.463,-5.90805706923034,0
-7.966,-6.087141280915075,1
-5.117,-5.639532606423602,0
-7.68,-5.965722781905862,1
-6.812,-5.850353810719893,0
-5.962,-5.699555404656519,0
-2.691,-6.039605942318484,0
-4.966,-5.676103020664271,0
-5.104,-6.018377928473828,0
-6.761,-6.197036765777269,0
-6.307,-5.68908646107565,0
-4.136,-6.058337811277041,0
-6.722,-5.5217201002356315,0
-5.661,-6.069725672855057,0
-4.341,-5.365108750613375,0
-5.479,-5.668076362497752,0
-6.646,-6.216049202604425,0
-5.2,-5.798121756818008,0
-6.32,-5.597733582175696,0
-5.438,-5.869541453433042,0
-6.88,-5.720217376981783,0
-5.302,-5.850525766563005,0
-5.969,-5.607547041196167,0
-5.453,-5.943424649922505,0
-5.676,-5.838577181458415,0
-4.616,-6.131002959425359,0
-7.66,-5.53012597170548,1
-7.511,-6.172830618885476,0
-8.692,-6.188305794900558,1
-5.669,-6.130164740935176,0
-8.108,-6.198950611523147,1
-5.923,-6.007560172418318,0
-4.861,-5.746730843772292,0
-6.888,-5.990979684007769,0
-4.813,-5.819125360349336,0
-8.118,-6.0850886795644845,1
-2.294,-5.692318447819322,0
-5.219,-5.8591644244547885,0
-6.161,-5.8624392805839145,0
-7.074,-6.1041201609522435,0
-7.079,-5.825311606052435,0
-6.849,-5.433337445890102,0
-4.718,-5.458363416714666,0
-6.492,-5.560325184198529,0
-3.885,-5.306462358633697,0
-4.302,-6.1666416274026785,0
-5.902,-5.7310650622514006,0
-4.169,-6.015432700454855,0
-6.575,-5.2314929817652684,0
-5.627,-5.912678933228032,0
-5.22,-5.644197930991912,0
-5.793,-5.886734039705765,0
-5.563,-5.3159654093421365,0
-7.433,-6.321782512436613,0
-4.859,-5.873007129776925,0
-6.759,-5.750144898660472,0
-6.743,-6.031432253886122,0
-3.839,-5.7667519363719375,0
-6.726,-5.538348093143749,0
-6.767,-5.9034824830633,0
-5.259,-6.023247148235793,0
-4.641,-5.763037698013996,0
-4.855,-5.901417238728758,0
-8.318,-5.954867587635073,1
-4.487,-5.995156583572263,0
-7.473,-6.021365283240727,0
-5.927,-6.064372277561659,0
-5.96,-6.0833871204117225,0
-6.834,-6.233945711756516,0
-5.185,-5.7518733382524925,0
-5.429,-5.8097013739136045,0
-7.162,-5.397178098289993,0
-7.76,-5.558712609616933,1
-5.267,-6.139570101939179,0
-3.888,-5.5532394997902665,0
-5.896,-6.172153752768284,0
-6.015,-5.602392087775798,0
-7.926,-5.992494523397614,1
-3.276,-5.788163288816716,0
-5.953,-5.530613853243961,0
-4.182,-5.2622172200737385,0
-5.534,-5.9632497536569415,0
-4.665,-5.928064255618303,0
-4.97,-5.935998452672384,0
-8.014,-6.217734490307367,1
-6.115,-5.698802068008651,0
-4.787,-5.568212425305543,0
-6.339,-5.583343133971578,0
-8.016,-6.035949719302183,1
-5.176,-5.848489779366153,0
-5.959,-5.278859432245543,0
-6.675,-5.537888132057404,0
-4.434,-5.693266213794891,0
-6.868,-5.632893900424054,0
-8.189,-5.561215641702053,1
-8.162,-6.185478059081585,1
-7.738,-5.993405290167009,1
-4.345,-5.677423797314366,0
-6.909,-6.210423146667,0
-7.178,-6.007354951776109,0
-5.673,-5.501288982722281,0
-6.748,-5.629809264276773,0
-4.428,-5.5072722039796345,0
-5.362,-6.22287744175214,0
-8.287,-5.773293357894045,1
-6.793,-5.229520777905355,0
-5.922,-5.607920412677175,0
-2.807,-5.754285386450544,0
-4.542,-6.076276654028859,0
-4.627,-5.830336471161644,0
-3.186,-5.648275860722492,0
-5.195,-5.76637545721018,0
-4.061,-5.607160095526233,0
-7.134,-5.926413503667429,0
-5.827,-5.61701367932105,0
-6.563,-5.55359745585818,0
-3.965,-5.905481828790773,0
-8.283,-5.891183578686946,1
-6.087,-5.4586816379381515,0
-6.37,-6.1373968767334475,0
-3.748,-5.28878409365738,0
-6.631,-5.834087238349108,0
-4.748,-5.444027646579377,0
-5.821,-5.638295366565337,0
-7.575,-6.1910960186143855,1
-5.183,-6.0119419697119625,0
-6.705,-5.69363361981292,0
-5.154,-5.9057126191134515,0
-7.94,-5.951871099706004,1
-6.622,-5.925078418194283,0
-5.466,-6.298129821769208,0
-5.497,-5.869020752290502,0
-6.006,-5.606635322019881,0
-4.384,-5.91624408713853,0
-6.783,-6.223006765801626,0
-5.81,-5.726333174096144,0
-6.212,-6.309543586489662,0
-4.659,-5.698746044872299,0
-7.439,-5.783192357389564,0
-4.774,-6.108158480313678,0
-8.559,-5.91090925870259,1
-5.868,-5.7897054421514325,0
-6.053,-5.716488483123652,0
-3.326,-5.75048035319912,0
-5.091,-5.925906102589017,0
-7.414,-6.386702795800155,0
-5.222,-6.223763910222188,0
-2.41,-5.306804408131047,0
-4.164,-5.973897420648668,0
-4.634,-5.1847832610778815,0
-5.953,-5.729710096023812,0
-7.578,-6.054818527737729,1
-5.562,-5.846826235228684,0
-5.946,-5.857274923004962,0
-6.868,-5.9778374635940805,0
-5.851,-5.792556622898767,0
-6.639,-6.154167658985888,0
-5.028,-5.85715738303806,0
-6.63,-5.491593383222097,0
-7.604,-5.780621373831189,1
-6.063,-6.002933690416851,0
-4.95,-6.005717891443497,0
-3.788,-5.7815937022478705,0
-7.686,-5.94133488085211,1
-8.096,-6.152050953039316,1
-6.182,-5.918288864622824,0
-3.754,-5.573075595431861,0
-4.973,-5.865853456952002,0
-5.023,-6.344787465315509,0
-7.04,-6.056696172861255,0
-6.388,-5.822161684906025,0
-6.663,-5.756920904689153,0
-6.173,-6.0245430984172454,0
-4.115,-5.649179598532847,0
-5.828,-5.6211032861864085,0
-3.414,-5.798737836624989,0
-6.742,-5.940778631954058,0
-4.794,-5.990050496229302,0
-4.638,-5.510760268275059,0
-7.245,-5.917091667684694,0
-4.965,-5.609788994680069,0
-6.995,-6.014726987575465,0
-8.064,-5.936027031171836,1
-7.54,-5.514138071075009,0
1.571,-5.525042614992827,0
-4.083,-5.766891022064092,0
-5.246,-5.391566290461783,0
-7.295,-5.51629563544827,0
-5.785,-5.50070557902017,0
-5.619,-5.6137842517195065,0
-7.403,-5.701759062715225,0
-6.128,-5.959329135360694,0
-6.05,-6.006548100506885,0
-6.487,-5.958586662046492,0
-6.972,-6.0347971007872125,0
-4.575,-6.178141242744997,0
-8.391,-5.867438827058175,1
-6.342,-6.133623777124529,0
-6.0,-6.000124655606712,0
-8.013,-5.911195102523249,1
-5.711,-5.843455446545191,0
-4.174,-6.0092837040122244,0
-8.608,-5.446387471460373,1
-5.532,-5.672402708793003,0
-7.829,-5.494471354542015,1
-4.389,-5.481708536748981,0
-8.657,-5.984497978878645,1
-3.837,-5.971791892858383,0
-5.409,-5.958467961676141,0
-8.526,-5.698875644876541,1
-8.156,-6.035909704095278,1
-6.598,-5.931763542973214,0
-4.862,-5.204302901433123,0
-5.243,-5.374778141089529,0
-5.616,-5.890998236429944,0
-5.847,-5.874643581617668,0
-8.163,-5.969512725328211,1
-7.048,-6.187051518071038,0
-5.712,-6.125981404878462,0
-5.703,-5.419762981576685,0
-8.275,-6.058745225063966,1
-7.147,-5.690116486171032,0
-9.813,-5.746339375015535,1
-7.361,-5.2848735535301525,0
-7.198,-5.858230330925937,0
-4.663,-5.39987628929511,0
-6.464,-5.3612204363339195,0
-5.247,-5.5662054065048485,0
-5.824,-6.150662578436013,0
-8.614,-5.987818527899346,1
4.505,-5.84041016159366,0
-4.596,-5.437548189282146,0
-4.847,-5.7747790794627845,0
-2.44,-6.0643437546024845,0
-7.819,-5.585238188203183,1
-6.584,-5.891348315368685,0
-6.421,-5.7681860395785804,0
-5.234,-5.810703395111492,0
-5.3,-5.539691488968315,0
-7.076,-6.266786759454919,0
-6.605,-5.864969049006205,0
-4.761,-5.676395217998105,0
-5.452,-5.749233538924918,0
-3.8,-5.68681628537884,0
-6.279,-5.979942800856097,0
-4.423,-5.467089695367102,0
-7.176,-5.451522843639669,0
-5.987,-5.451106401045383,0
-8.196,-5.589468573841506,1
-6.244,-5.651393725900246,0
-6.397,-5.707281778454102,0
-6.685,-6.133550113755317,0
-3.563,-5.451844363794361,0
-6.691,-5.766524957257659,0
-6.444,-6.115131082670837,0
-5.332,-6.163232959869371,0
-8.597,-6.164961502153282,1
-5.407,-6.095765618982234,0
-7.869,-6.258662805136072,1
-5.854,-6.128996075232344,0
-4.403,-6.319523827418257,0
-7.182,-5.514965498016734,0
-4.462,-5.557663851103192,0
-4.093,-5.526959413026876,0
-5.738,-5.823657862013621,0
-6.097,-6.045164391409273,0
-6.269,-5.40022655785663,0
-7.137,-5.684135210532021,0
-3.672,-5.820006020165809,0
-6.673,-6.159562679652833,0
-6.627,-5.510373378633951,0
-3.806,-5.830658276485233,0
-7.328,-6.0182910511833,0
-8.265,-6.125334941209604,1
-4.731,-5.738730364896372,0
-6.368,-5.753490359302864,0
-5.542,-5.570908510530085,0
-6.613,-6.265101152594714,0
-6.22,-5.327552207205365,0
-5.912,-5.685135828207857,0
-6.769,-6.294508515648042,0
-4.94,-5.748873947208857,0
-7.631,-6.082254663870283,1
-3.792,-5.830556963930502,0
-6.211,-6.049213446494333,0
-6.88,-5.641672226905157,0
-7.649,-6.092159143569643,1
-6.155,-5.807204147685166,0
-6.023,-5.433391968070148,0
-4.155,-5.95678101056746,0
-6.859,-6.14487362721414,0
-6.076,-5.996804041055118,0
-6.23,-5.697030871562468,0
-4.294,-5.976397117413166,0
-4.889,-5.8935834317985885,0
-8.274,-5.823725463829315,1
-7.077,-5.585978277115162,0
-8.011,-5.801764132545102,1
-6.521,-6.062807708524701,0
-7.396,-5.73178184732425,0
-6.948,-5.6809004148622,0
-6.41,-5.713469753613442,0
-3.717,-5.439352827829128,0
-7.174,-6.038060256058335,0
-6.398,-5.557894238252573,0
-7.012,-5.97904284057201,0
-4.094,-5.6703955643972135,0
-6.559,-6.161642975226314,0
-1.91,-5.580170095849553,0
-6.579,-5.86860437226128,0
-8.484,-5.982590122539882,1
-4.867,-5.764659219525743,0
-5.177,-5.797881086383516,0
-5.222,-6.17974965071159,0
-3.468,-5.512622565179968,0
-6.437,-6.10342302033355,0
-2.441,-5.8548457001507845,0
-3.896,-5.733733028452726,0
-7.193,-5.770270893329647,0
-5.453,-5.838152049434969,0
-5.275,-5.772092054788984,0
-6.357,-5.52955709119342,0
-4.641,-5.517662078910318,0
-4.335,-5.589004537606669,0
-7.623,-5.90131537113178,1
-5.161,-5.497214734760443,0
-6.447,-6.0636073837662146,0
-6.111,-5.716119594392186,0
-6.301,-5.726981873227901,0
-4.487,-5.649493837566448,0
-5.583,-5.883832454356373,0
-5.113,-6.031123996487298,0
-6.632,-5.539731762301906,0
-6.348,-5.65359523175262,0
-6.854,-5.953407622973269,0
-5.9,-5.661041043408759,0
-3.521,-6.019108801772737,0
-3.471,-5.952311571753243,0
-7.558,-5.745772069449536,1
-4.667,-5.903272435026113,0
-3.439,-5.354072073876265,0
-6.138,-5.625822136981986,0
-6.753,-5.835570409851701,0
-5.646,-5.482803090655515,0
-5.402,-5.770180772219653,0
-6.146,-5.824965188445349,0
-6.988,-5.961426546115977,0
-8.506,-5.93690111677,1
-5.492,-5.454603523751571,0
-5.692,-5.548532669369823,0
-5.802,-5.723142861968544,0
-4.664,-5.733087925770513,0
-6.816,-5.658456568276576,0
-7.718,-5.90379788337717,1
-5.189,-5.746354604039772,0
-4.97,-5.84991282697256,0
-5.8,-5.832404304012388,0
-6.761,-5.784813965919515,0
-6.404,-6.092533086123223,0
-4.596,-5.655777023022485,0
-3.05,-6.1169672712623795,0
-7.587,-6.042603990832094,1
-6.97,-5.664129453262808,0
-7.462,-5.972719537776914,0
-4.681,-5.538514802967079,0
-3.86,-6.033679699216977,0
-3.968,-5.583993228209766,0
-7.316,-5.78198776943609,0
-7.458,-5.105501632995611,0
-7.255,-6.041394883647922,0
-4.978,-5.791243854298131,0
-6.486,-6.0243960095298155,0
-7.079,-5.606992296192337,0
-7.233,-5.774621812525694,0
-4.856,-5.432904245175127,0
-5.893,-5.287471006213546,0
-7.395,-5.963099668234314,0
-6.065,-5.731245751975322,0
-3.225,-5.739608183217052,0
-6.217,-5.700288953178918,0
-6.917,-5.920740243947792,0
-6.39,-5.90439807810854,0
-6.714,-5.828954582619665,0
-4.888,-5.848326047453555,0
-2.973,-5.680583543284249,0
-5.878,-5.643560371012166,0
-6.434,-5.999287418593657,0
-6.602,-6.028688324400194,0
-5.831,-5.50907869876344,0
-4.895,-5.820590326539235,0
-5.669,-5.396346604658787,0
-4.08,-6.26925622715166,0
-5.33,-5.672510257065566,0
-2.506,-5.605862828404912,0
-5.198,-5.852116539965209,0
-3.824,-5.995140064736525,0
-5.985,-5.843321536445325,0
-5.419,-5.622831253006468,0
-5.565,-5.846600641873919,0
-3.337,-6.066871741997014,0
-2.137,-5.865428469956205,0
-6.534,-5.872011919718689,0
-6.754,-5.590256940186888,0
-7.034,-6.099881385866571,0
-6.362,-5.981263525864524,0
-6.53,-6.37365654789845,0
-6.381,-5.597589184728355,0
-5.313,-5.747045040125067,0
-4.369,-5.850857373944635,0
-5.473,-5.554149542732929,0
-6.845,-5.747338830185865,0
-4.552,-5.611164330764076,0
-5.852,-5.444645919812225,0
-5.993,-5.490683491741151,0
-4.304,-5.470678054801781,0
-4.486,-5.668480690213874,0
-6.113,-5.89650570713448,0
-5.659,-6.344934374573929,0
-6.547,-5.591497084302909,0
-7.198,-5.69137621964815,0
-5.573,-5.66580036985628,0
-3.893,-6.1268172696240395,0
-6.767,-5.792648070992934,0
-6.039,-5.734919815055166,0
-5.516,-5.7307927410952395,0
0.13,-5.3814572542489705,0
-6.979,-6.013837754837611,0
-7.235,-5.9590873524081465,0
-8.406,-6.004746933925415,1
-5.028,-5.713390604776963,0
-5.361,-5.935791512245891,0
-5.618,-5.935386754583383,0
-3.655,-5.291206061419647,0
-6.112,-6.252027183840746,0
-4.068,-5.307242420157565,0
-4.703,-5.780862610415182,0
-3.301,-5.80607740555327,0
-4.621,-5.5930249447497395,0
-4.54,-5.353769697643487,0
-7.61,-5.768399377476246,1
-6.248,-6.162199779193444,0
-4.21,-5.994048905490206,0
-0.658,-5.93294380027008,0
-6.149,-6.0692681760814695,0
-5.911,-5.908547304305118,0
-4.442,-6.019482998028571,0
-6.775,-5.994683636150696,0
-4.869,-5.767657956175917,0
-6.663,-5.773945200770765,0
-9.196,-5.672266627233803,1
-6.761,-5.421040152446221,0
-7.296,-6.168946721001716,0
-5.975,-6.101265762739965,0
-3.182,-5.430660047804002,0
-6.617,-5.5645341899720595,0
-6.679,-5.693343662615261,0
-8.087,-6.080224293249883,1
-7.446,-5.799658747720886,0
-9.482,-5.951176603839107,1
-7.067,-5.535587127419442,0
-5.919,-5.24839238858182,0
-4.628,-5.803085568541906,0
-7.035,-5.90372145498033,0
-5.306,-6.14749871023038,0
-7.843,-5.977818129959615,1
-6.02,-5.68741485259313,0
-7.419,-5.844188754464682,0
-3.97,-6.126397026766032,0
-6.153,-5.5559276204617,0
-4.837,-6.03936327484793,0
