observed_response_value,average_of_predicted_response_values,standard_deviation_of_predicted_response_values
0.3994487,0.8189107071306235,0.8996356839089193
-0.68966305,-0.3017056835739891,0.8333469583002564
-0.88817114,-0.1795036775798563,0.7982498442620037
-1.8988185,-0.8267027160537864,0.775195796366135
0.68111527,0.8195103589330663,0.9439234163520368
-0.7218535,-0.16148347828467394,0.8425515777478149
-0.6252823,-0.507110456935324,0.7958513404932346
-0.5588894,-0.2861135692250721,0.887573232630545
-0.22692467,-1.0038118202127735,0.7526394693407027
1.2638974,0.7610037166325246,0.8860290163998771
-0.1598612,0.5784944269602569,0.9482098584799927
-0.9418219,-0.21347865027530533,1.0577385281118723
0.36725798,0.17594381781446297,0.7512193338713723
-0.7520321,0.47382803993371786,0.830237569819267
0.034622993,-0.590004648592851,0.7848075326224675
0.44840503,-0.11156956060995966,0.8029606925294513
0.09162702,-0.7142749171718569,0.8319918088944551
-0.076031804,0.03239288218087571,0.7695347738302014
-0.45829403,-0.32612706192592195,0.8024459134668955
0.2230716,-0.786749152981596,0.7900941148447409
-1.780116,-0.9452720657172251,0.7629378304608293
-0.62662345,-0.09810033219823665,0.7739670632253425
-0.2316191,0.1876834711276807,0.88506654873943
0.88163537,0.9361566344364596,1.0265658095519832
2.379164,-0.2335502836933696,0.847339740827189
-0.65479,-0.20674279647891683,0.7331838780431583
0.47724217,-0.02214680500456346,0.9371750177358904
0.5362583,0.4123080046374783,0.9833952397117197
-0.90560764,-0.4645531099852298,0.9762032386547154
0.82530195,0.6448836659697609,1.0886284090675962
0.06346014,-0.1668965912054169,0.830391215696159
0.5952741,0.6514589467659889,1.3304235969067288
1.5804374,0.7733620142480758,1.4683158944902468
-0.7781869,0.6664188293686393,1.0901721445188692
0.6281351,0.0986843067068233,0.9194200229075596
-0.7258773,-0.16695050487835542,0.8153339466919788
-0.010309511,0.6435862010108397,0.8154586793533607
0.2103295,-0.6450487894468239,0.8247923463589814
0.11845241,-0.4306123994487954,0.7862072843879259
0.12113507,0.6041629825791758,1.1127499007279829
2.084755,0.7090290910266935,1.3012253570575372
0.3082422,0.10725735362396047,0.7844131392058257
-0.23765503,-0.04830733432524098,0.7854479374506387
-0.37714696,-0.09739395402497998,0.8013722428946483
3.3603034,0.15257248490107297,0.8565310604128825
-0.36507577,-0.004216309649532015,0.8144201110084781
1.1532425,0.41706224765439937,0.958299014995024
1.2880403,0.38466918021812924,1.048372886210504
0.47523043,1.3692128048401673,1.202294275360012
-1.5802671,0.35793221220620275,1.0418290260131282
-0.32215503,-0.31799480220652293,0.8033404469856518
0.41956758,-0.05528833478697755,0.7623939949167904
0.104369126,-0.20675184000138677,0.9046131239896317
-0.41872653,-0.6432639201755149,0.8092865749154916
-1.0068736,-0.3766637963453271,0.8118172822051845
-0.8304965,-0.5911347478750258,0.8711391529154128
-1.553441,-0.8313961629192227,0.7932992612142304
0.4826072,-0.09162225820751257,0.871908569366482
1.2732863,-0.5902508038410539,0.7901566983374271
-1.1235644,-0.5454050437393069,0.7484937487388355
-0.7245361,-0.2875976136220833,0.7618639528862645
-0.41939712,-0.05044495056862355,1.063457113405523
0.31092486,0.1456966895146585,0.8365466083873548
-0.73124266,-0.45700467013281626,0.8830961182817896
0.6234406,0.6159034469482136,0.9358642305197563
0.12784126,0.7499840486161133,1.180556148851849
-0.4147027,-0.35134398245771103,0.8114511978952684
0.056753956,0.07704041424060838,0.8062048193091532
-0.3429448,-0.17981075290063195,0.7876298989857871
0.019198222,0.3264644762806885,0.9020436734301579
0.85615116,-0.22863407398071808,0.7710370050864963
2.0881083,1.5077921854417566,1.0584263583078484
0.5020558,0.3084633601842801,0.9439571522364211
-1.0511355,-0.6323313304272361,0.8435598107559376
0.5027264,-0.28137275246199206,0.8276698377983398
-1.4374216,-0.92447633505479,0.848680654308955
-2.4668467,-0.4162153002994111,0.8800799698246061
0.6717264,-0.028996787728743794,0.8513153033510633
-0.08072623,0.38367563274897026,0.955164306842047
-1.1839212,-0.258529575348649,0.82182644252352
1.1472069,0.32434871742794963,0.90520186733346
-1.4092547,-0.24964660644828188,0.8778460641991109
-1.2523263,-0.4670889092821715,0.8440053316263985
0.22240102,-0.35322839162240655,1.1667006979225243
0.11576974,0.19695864092033016,1.0471631965440014
1.856739,0.7570814536962422,1.1598856516891365
0.560401,0.14323432066176134,0.8414891606170044
0.39542484,0.3313290608845807,1.0258150993084632
-0.014333351,0.9632585354819709,1.0954760383228581
0.38402393,1.7070932323012005,1.19665143618357
0.4510874,-0.38191614472772634,0.759559438687672
-0.41000828,-0.6841473234518879,0.830951264959206
0.14796045,0.1632688953034305,0.8089645435625118
-1.3133541,-0.70494974303751,0.7937022180795562
0.010479956,-0.418598874442085,0.8011687162909519
0.1258295,-0.17407875378241788,0.7780873796418036
-0.66417885,-0.22040702361875342,0.9200251353545862
-0.087432735,-0.6480648113674188,0.8231361945537459
0.19289297,0.68279918076496,0.9755950629012741
0.114428565,0.2573931714248848,0.9005268336239718
1.1780561,-0.3206564098971043,0.8055472825645994
-0.5508417,-0.7617902127437713,0.8005205559014488
0.28812298,0.28704820806115633,0.7785166434516554
0.08894435,0.05518132568245125,0.9184510045523896
0.69654,0.2380691066963793,0.799735353958542
-0.8231194,-0.23329167903422302,0.9229183663505338
-0.22625409,-0.6582509595833745,0.8324318568094096
0.6355122,0.2120846902497671,0.9532253920731254
-0.26045656,-0.4711605834038265,0.8012910887374208
-0.19339311,-0.383930248016069,0.9141951399759344
-0.2068058,-0.026317458155449516,1.0116229674465345
-0.71313554,-0.677219500133333,0.7899135796774115
-0.031769883,0.058027798312196024,0.9548162808761848
1.2055521,1.2038666401912386,1.050124722840745
-0.2644804,-0.3382892064080153,0.7407488099428898
0.0996747,-0.11942526401001279,0.852815070608871
-0.6621671,0.11342500547781414,0.8613151282451449
-0.60583365,0.14616201283245242,0.7960834733750556
-0.12968257,0.0035641755395425597,0.8835994251836831
0.8776115,0.5948384716515546,1.0822121493439096
-1.5601475,-0.5816226330081967,0.8862449056111666
1.4355801,1.023345224541985,1.2175588695333757
1.8989891,0.44225143315625076,1.0797682260248265
0.08693259,-0.018727262976883572,0.9030115925907811
-0.52938133,0.4694362609378679,1.1651288537743898
-0.18266276,0.1500995971812206,0.8455019883048325
1.1438537,0.2225294412251326,1.0226314895103041
0.91919076,0.5244494624696655,1.2178255436264604
-1.3924887,-0.29083017912490605,1.03041494206626
-0.17662716,-0.28581847092068935,1.1007248467266544
-0.4535996,-0.13556422218201614,0.9240949556881132
1.5831199,0.6738537010126223,0.8816083088256655
0.81255984,0.20019801384748448,0.8152919272561645
1.8500327,0.30755844241676367,1.033071651267186
-1.4287033,-0.7168588939861485,0.8259549642036911
1.296088,0.6802478570951931,0.8221101338612893
-0.7453259,0.23093604883204066,0.8256214988724715
2.9760294,0.7979272820826492,0.9244507518342941
-0.48310733,0.3825223968925195,0.7460563291297343
-1.063207,0.13818863274209547,0.9072511413265232
-0.5743138,-0.5396093829294765,0.7809933242827262
-0.9015838,-0.7624214362976114,0.7858742857849816
-0.42744482,-0.2809074133175487,0.7595172030336627
-0.9726711,-0.7234119645437348,0.8035475187620997
-0.6936869,-0.4082528833690336,0.7710297243326867
-0.30270642,0.09548133446730961,0.8420452848144739
1.7279772,-0.058571459542643735,0.7940273985002213
-1.2167826,-0.13615610642110934,0.8341748053363325
-0.7956234,0.4429024851662204,0.9305918300571074
0.72671866,-0.402462608642628,0.9066468295432394
-0.22155966,-0.09243061740390644,0.9144735157424803
1.2934055,0.09001495427728493,1.0954680555800005
1.0432585,0.5724653908476526,0.9686799607109867
0.011821449,-0.06999406138279986,0.9147574963726058
-0.36708754,0.17806730175597157,0.7739178285340722
0.26666293,-0.3474996026487758,0.9102097804938114
0.30958337,0.18448343389105096,0.7467667930615839
-0.009638924,-0.15500137205743167,0.7669826621403334
0.7106233,0.2142043313147799,0.7915447807747507
0.5295518,-0.1787296795869761,0.8582944783364814
0.54296446,-0.022381861424630802,0.9131696758351376
1.148548,0.04803546626015836,0.7751202337264087
-0.74800825,-0.2338720021151416,0.8633799636983586
1.2176236,1.0950783409054325,1.178908907099122
-0.19138102,-0.9353965031191015,0.7542376680430147
-0.30069464,0.1645313784687849,0.7365918514051294
-0.67222655,-0.35472017952744256,0.8191463873756102
-0.5387702,-0.5335526025090319,0.8662174796411228
1.5878143,0.13196051151554797,0.8208267714284393
-0.5575479,-0.7040560757925844,0.7975894509292569
0.11912299,-0.2704692753054925,0.8620500431594901
0.9989967,1.0803875744019216,1.4625642897383948
1.0788022,0.5726684883178194,1.2294875479517076
-0.7500203,-0.26621961245318737,0.9604881496940709
0.36457562,0.04750147987954975,0.8086338217221769
1.5891557,0.3392673563095729,0.8840687941083168
-1.2395841,-0.24017725699193015,0.8342032412546956
-0.5521829,-0.03998897938662417,1.0169653713226758
-0.9411513,-0.6840192290771039,0.7537733683539615
1.5261159,-0.33924801123481824,0.9322800815524535
-0.11492871,0.07336688088659263,0.8188408778322442
0.03931742,-0.7178658726560435,0.831035348776474
0.56844866,0.2184339125004814,0.794189128197761
1.5401992,0.6032850699931872,1.065502873401476
0.08223817,-0.031625333448939814,0.8123679456055092
-0.32081386,0.18583359696080473,0.9304121390578828
0.7944527,1.0131656398833047,1.2810069223731915
-1.226842,-0.568305494478504,0.7671079522045251
0.20831741,0.1951257119236706,0.8064112891376543
1.2685919,0.7028911532592715,0.8183318559568847
-0.42878598,-0.06538077838814635,0.8926934753983199
-0.76812744,0.5501663982938971,0.969537819730756
-1.2858578,-0.05966407632250473,0.8422806923063039
-0.024392791,-0.23234623669473545,0.8893200753623537
-0.4086671,-0.28725042946928114,0.8589931254152946
-0.3684287,-0.18497464148512793,0.8770327614498319
0.77433383,0.06552789980504489,0.7406261866519314
-0.71581787,-0.16866020170727503,0.8119008556839016
-0.44890517,-0.37469111649413367,0.8327006004946444
0.40011927,0.6465450282641833,0.800568805677462
-2.0047789,-0.08718107282534053,0.9254960704012367
0.5885679,-0.03864907055630936,0.8415108535977219
0.34043258,0.6404855722990012,1.3055697565507853
0.54564714,-0.14832301584786597,0.8740458327657818
-1.6915922,-0.9620698246588416,0.7487403354597182
0.6026512,-0.028543889448491448,0.8947611114620724
0.41151989,0.8412081198659457,0.9560175300757748
-0.7164885,-0.29429487843722707,0.8184748579595871
-1.1731912,-0.48105639091726726,0.8519271564249132
0.3652462,0.47081871988231033,0.801062698297301
-0.22223026,-0.2093977517407036,0.8402750222321915
-1.4253501,-0.3937679634619684,0.8673175889015377
-0.23631354,-0.06786615846533932,0.7761198896153282
-0.21418257,-0.619159868069435,0.861360060402432
-0.77684575,-0.29991952142573575,0.8356409891602309
0.99832577,-0.2382639596724139,0.9017134635314352
-0.6031513,-0.5982188833287626,0.9211360773383981
0.3981072,-0.028047062816336975,0.9291110332855406
0.02188089,0.8412250291786088,1.1207237405812511
-0.18400425,0.6272672082868302,0.9234714373947701
-0.818425,-0.29070069113703423,0.9425196516691704
1.7407191,-0.16665500175046308,0.8252118073346503
-0.78623456,-0.09054415518823769,0.8776791446132005
-1.4354095,-0.6351368322447618,0.8084830537030824
0.45377004,0.11756453434026125,0.8027936510173022
-1.5628306,0.07778028077961842,0.9280957269146458
-0.3429448,0.6490987076929484,0.9016558428777441
-0.5964448,-0.5867777804083386,0.7685558365816714
0.80518305,0.10351429808668146,0.9316499777136795
-0.45494077,-0.330887473325669,0.7563203917035831
-1.1705086,-0.5007747897891612,0.8162600428877844
-0.38318288,-0.13932067409098803,0.7817920332529865
-1.0551593,-0.16904959706982767,1.0609100833067686
-1.1322826,-0.14054301881985154,0.7919304236806812
-1.5567943,-0.6163522032615689,0.8967886298266777
-1.6084336,-0.5565620823570911,0.819350700671933
-0.45091695,-0.7612641702133611,0.8217058635484517
0.6435598,-0.4203726005686821,0.8449667398747408
-0.5065798,0.2836587857358129,1.0504774518930764
1.6542072,0.26271796604506414,0.990410782397907
-0.9813894,-0.3375001940935624,0.7750300054328154
2.574319,1.250734459320519,1.0577362266976063
-0.3945835,-0.2793998329420238,0.7909370103900687
-1.861263,-0.19502226063279382,0.8236210005766943
3.375728,0.21617103537597862,1.0314864894364724
0.11845241,-0.27305226770029756,0.9095870666743401
-0.47103614,-0.3957298897981921,0.806249151681709
0.8420679,-0.17541192491138186,0.8548016986515976
-1.8605921,-1.130306543204725,0.7398773384558149
1.8681399,0.5385762355667024,1.1987675477611903
0.57649636,-0.08345200321550131,0.7647375319029888
0.3779883,0.28295083630374596,0.9253590819553973
0.55771863,-0.3882871681198682,0.8145280144289329
0.44169852,0.08205546214164738,0.97269287057221
-0.4468931,0.05683547323146145,1.0148099866230065
-0.15315503,0.7277357277885257,0.8840769895175195
-0.17193273,0.006323959800434755,0.9011015862392818
0.61606383,0.1961328427690238,0.9681472622300654
-0.75538534,-0.7559868555997846,0.817121883752428
0.42023817,0.0166977305767559,0.868787107634818
0.3196431,0.1551899736090795,0.8101561141744567
0.5416233,-0.32111511239797036,0.8859212515642361
-1.7432308,-0.25835239108161095,0.9035311879286134
1.1197109,0.5471723084101474,1.059202231825699
0.9486988,0.47136495032626335,0.8508021083597225
1.2122586,0.8800964243964744,1.0297153860396029
-0.2919764,-0.38393151592955665,1.013054268055485
0.090285845,0.6844777699195972,0.9602532412863161
1.0445998,1.1532601562044729,1.0965664362423544
-1.2053816,-0.02471388933233906,0.9542981117932838
-0.65948445,0.29609482064859954,0.8809439920740333
-0.23363118,-0.053531465737478,0.8128611781991145
-1.2670801,-0.37210192593071695,0.9414375281304521
-1.6996398,0.21851752114548842,1.0160596873269765
-1.52058,0.02012205243692091,1.0829751107466634
0.44169852,0.12738753246003562,0.79175867110098
0.94199264,-0.003345818277686921,0.820537951404378
-0.5575479,-0.3952619999448208,0.8142891098394724
0.8796233,0.3800004130341327,0.8350274963737904
1.7916874,0.2684646519978042,0.9884613442774106
0.8474329,0.0940866420622119,0.8285273583995717
0.4316391,-0.5443858857215089,0.8279796466943112
0.6469131,0.01746534362503668,0.9392514045566439
0.5610716,-0.6875069887831416,0.7944473244269018
-0.8237903,-0.2658155229002221,1.0226299792072486
-0.7540442,0.38941547267522714,0.898270016112254
0.9634527,0.5560575514289329,0.8511817875123967
-0.43884543,-0.018444676357847762,1.0783515644196662
1.9888543,0.8567598525172412,0.8426718358835911
-1.7378662,-0.7375057617772596,0.8435888191540536
0.05138894,0.36473256354993144,0.9668910090410918
-0.1471191,-0.19813645792649212,0.7807894120053347
-0.2906352,-0.1293112696961011,0.88845806615379
0.9715004,0.060483546383057044,0.8228556179295159
0.7454964,-0.17355746130218078,0.7567951473354548
-0.36507577,-0.020648033114427925,0.8102781151108818
1.0365521,-0.40263109531285357,0.8434491397143337
0.98088926,-0.3736125069850982,0.8548606621422247
-1.4541872,-0.689382735579644,0.8049807852455414
-0.48847267,-0.3328985154448563,0.809039518271084
-0.4650002,-0.44305364014910326,0.8089825001913931
2.228271,0.23877000200665868,0.9100784891504893
-0.12968257,0.5149682118168871,0.8264989389070174
-0.65948445,-0.05956998731507488,0.7963405126361657
-0.59376216,-0.5571987578836033,0.8229012647916321
-0.5233457,0.27511236655319593,0.9432464697445534
-0.52267486,0.5440243558815026,1.0241852695543674
1.0030202,0.8127211335104358,1.218729768125885
1.1787267,-0.020969473836255893,0.8232050903859256
