index,observed_response_value,average_of_predicted_response_values,standard_deviation_of_predicted_response_values
82977,-0.15255491,-0.6512406432321641,0.8181700735131977
82978,0.76105595,0.007435395922449872,0.8003403809512856
82979,-0.3142145,-0.17891105978468988,0.831714970028166
82980,-0.23036623,0.5700953425189162,0.9798397631530146
82981,-0.9286547,-0.07213828136130099,0.8263366923530571
82982,-1.0205524,0.18639328373887387,0.807066074920202
82983,-0.028459491,0.3735009952285337,0.8195738706212979
82984,0.19222918,-0.03812656617014128,0.8200656165054282
82985,1.3251871,0.22819817029910255,0.9425808506142952
82986,1.0166255,0.7613684924529545,0.9257194492348809
82987,1.2809153,0.02184873082098887,0.83763854089988
82988,-0.6757683,-0.2481666715766729,0.8912126733119101
82989,1.1145602,-0.26344228484998294,0.8495725837612174
82990,-1.2962457,-0.2285905948853791,0.8199241038652904
82991,-0.63820416,-0.7498068097488765,0.8155606297963129
82992,-2.0367937,-0.7976470933723239,0.7989989205232425
82993,-0.21225503,0.4333188383933224,0.993425894649116
82994,0.9133243,0.8658460811600177,0.936344681644423
82995,0.930094,0.4636328531835317,0.934429562296442
82996,-0.7200402,0.4256032681583801,1.0067549865617582
82997,-2.0139868,-0.12212828274355353,0.8879933345567519
82998,0.5490875,0.061388433384621945,0.8180076680954013
82999,-0.32226402,-0.07882000739568477,0.8333815101862152
83000,0.8663691,0.1737221868492299,0.9194329575944058
83001,-1.1251951,-0.5141260573165196,0.8228232894767286
83002,-0.29274932,-0.5533060736927164,0.8585894807282811
83003,0.2157066,-0.05523775650626947,0.835009485337395
83004,-0.37861013,-0.18179263221741862,0.850503581392125
83005,1.7048521,0.21864012466065386,0.8731299261662244
83006,0.5786019,0.19923343341566463,0.8520358723701712
83007,-0.25183144,0.34636096548079653,0.8183627795664186
83008,-1.2674018,0.005668640273321059,0.9313022654909946
83009,-0.3108605,-0.14447917613547095,0.8085345645742652
83010,0.18283822,-0.8218705949050317,0.8127770756182032
83011,0.5262805,-0.13566610690147887,0.8077923460072695
83012,-0.2558562,-0.13104625232020525,0.8487511952074502
83013,0.9730244,0.017859476535889894,0.824820933179715
83014,0.33242327,-0.04957427835252273,0.8198501501380665
83015,-1.0701905,-0.5375801667396465,0.9172793133240781
83016,-0.40745375,0.27124723726343974,0.8273205733216433
83017,0.1761302,0.20677308463484337,0.8284127008518838
83018,-0.90048176,-0.20563957118322992,0.8328192261822126
83019,-0.8810288,-0.7506623288700415,0.8031861563363453
83020,-1.1962985,-0.2381470973377245,0.8240676472681083
83021,0.66915816,-0.15936002392737877,0.8322442903300081
83022,0.06410902,0.15332838132747517,0.9395792799900824
83023,-0.21225503,0.21444633906772814,0.8065648516669458
83024,0.05605953,-0.06990073036507591,0.8480828898370019
83025,-0.94743687,-0.5339322188776117,0.821830921241477
83026,-0.43830994,-0.5728330074705661,0.82588529665337
83027,1.1333423,-0.299909401667824,0.8073164690364668
83028,-0.56575936,-0.24506464349437815,0.8245139810487978
83029,0.4156008,0.14949398081543952,0.8312582325914388
83030,-1.003112,-0.9256436073786318,0.7902105413846724
83031,0.3760244,-0.20593148072010625,0.9204289326439246
83032,-0.37056065,0.6263187488474297,1.144627741354673
83033,1.4526365,0.16311038185467194,0.8184498824620582
83034,0.3726707,0.08407555014787758,0.8455739131714867
83035,-0.315556,-0.23534560224179882,0.8220286069652883
83036,-0.87163776,-0.17335279435777648,0.85673495971536
83037,0.19021665,-0.7050018527983387,0.8394879922273846
83038,-0.08212234,-0.5760710772360513,0.8296156296019849
83039,1.0434569,1.259158545525213,1.3047012709152268
83040,-2.716971,-0.8116008810424922,0.8140536466660161
83041,0.7731299,1.338806342423571,1.0383110447858892
83042,0.1660685,0.1400385873283096,0.8052766300526907
83043,-0.29207858,-0.4025271355791883,0.8068780036433167
83044,1.1849928,-0.04697911362419018,0.8173161247129425
83045,-0.31622705,-0.4941957228218601,0.836841954377101
83046,0.9381435,0.2818587052024975,0.8942651075363798
83047,-0.46514136,-0.3919612159273973,0.8180322078923951
83048,0.1660685,-0.35134584518133766,0.8672474583362226
83049,0.3411435,0.6068117700101627,1.0892721344036354
83050,-0.07876865,-0.22008637035103257,0.8363614198965135
83051,-0.7790693,-0.04847591752256053,0.8850558550162827
83052,-0.39068404,0.01921666834735133,0.8602191737354364
83053,-1.3405176,-0.2575000307641014,0.8337140593092995
83054,0.11106385,-0.38551892777380076,0.8262258530293565
83055,1.3104297,0.7594046947256364,0.9758961892111703
83056,-1.3116736,-0.6100988852059047,0.8105692049235651
83057,-0.61741,-0.1766897572672984,0.9388987257053062
83058,0.9119828,-0.22710913469036337,0.8391432531919495
83059,1.9825577,0.7580850822349628,0.9512258348128055
83060,0.5001198,-0.00605524038254014,0.8657837913644436
83061,1.7102183,0.23457233218743892,1.0374075955608766
83062,-0.6147267,-0.5952480983382964,0.8205069145915699
83063,-0.28469983,-0.3550328584646946,0.8473317470205045
83064,1.4076937,-0.05729250261395637,0.8847738074461404
83065,-0.1720079,0.1486989439252676,0.8561613148370031
83066,0.6611087,0.08739996480806188,0.7888696799395379
83067,0.16740997,0.28085325244358345,0.9555860338595307
83068,0.8623447,0.5043096240720965,0.8068834171940892
83069,-0.22634149,0.9919360487999128,1.1830673890642485
83070,-0.1753619,-0.20006614696566366,0.8371684707095421
83071,-0.6408874,-0.7346000929406898,0.8047484910469603
83072,0.83350074,0.6512880332468866,1.0472377190206834
83073,0.029228104,-0.4196802035829687,0.8459046062080671
83074,-0.18810657,-0.3598531934425783,0.8700098540044223
83075,1.2762197,1.4065414873649544,0.9546358289859291
83076,-0.3437292,-0.20979623007684522,0.8321459113448567
83077,-0.7777278,-0.363801050867411,0.8186686426042912
83078,0.39145264,0.6067030087272958,1.0347242162149473
83079,-0.19146056,-0.4659319560047584,0.8403994809069664
83080,-0.67643905,0.2556071227270254,0.8272960937679292
83081,-0.28469983,-0.6062062778123708,0.8119926204304299
83082,-0.072731376,-0.6243279624451551,0.8007469897519298
83083,-1.0581166,0.18682258433260043,0.8586707663104977
83084,0.63226473,1.0651922832026277,1.0793496972890977
83085,2.2783744,-0.2539371945670275,0.8904092228485849
83086,-0.51545054,-0.3701084314282191,0.8121660754439886
83087,0.63025254,0.504665517829744,0.9015751897483358
83088,0.26199102,0.5967550333613931,0.8613178348900162
83089,1.0286995,0.2818318227843337,0.8352806436819109
83090,0.1264921,-0.21301549900521835,0.7905895796327164
83091,0.6785492,0.15959132419546626,0.9533387941904716
83092,-0.50471777,0.017617470306126183,0.8447387404648115
83093,-0.35781565,0.45514080362200515,0.9114590516980523
83094,0.9689997,0.19958019992655765,0.9361855014557576
83095,0.78117937,1.148037602354868,1.184891735649938
83096,-1.3935097,-0.016368732781447758,0.8547238748018698
83097,-1.2016647,-0.265756627401245,0.9565217507933252
83098,0.57994366,-0.6641173539588485,0.8399650665011867
83099,0.21637733,0.3183424359511152,0.8710790803979392
83100,0.6000671,0.31447863973820755,0.9907883740369474
83101,1.4566611,0.14899995771327923,0.8950460553373076
83102,0.090940446,-0.2788434382688301,0.8251849537867295
83103,-0.46447062,-0.11752600098932411,0.7909184314916202
83104,0.99851406,0.7301770285451666,0.9827121329282767
83105,-1.4149746,-0.2648836421552353,0.7932370236711408
83106,-0.6838178,0.7201205326387883,1.0199155077456823
83107,-1.2908792,-0.6513535619617599,0.8231994106789797
83108,1.871207,1.266509805934359,1.1040984768847608
83109,-0.3631819,1.156330299177716,1.0125273968664348
83110,0.7597142,0.3134626588780839,0.8921582381869472
83111,1.3144544,0.04474511693715138,0.8318964465566504
83112,-0.41751546,0.030952442589055402,0.802582233141047
83113,-0.9950625,-0.7453850035915235,0.8044580543322367
83114,0.4156008,0.5659650887349874,0.8252090267449006
83115,-0.8340739,-0.6053506551790606,0.8342757573983317
83116,0.16070227,0.7833202090438128,0.9465877947087467
83117,-1.5793175,-0.42939379614135686,0.8298463951870895
83118,-0.01705631,0.22876510991230992,0.8332116571559021
83119,1.8705363,1.1597766853237772,1.1712332208622775
83120,-1.7007296,-0.8647043834000759,0.7890472346383374
83121,-1.2754513,-0.8788091178000104,0.7825847442573214
83122,-1.1875782,0.5326996421583423,0.8845602075482383
83123,-0.32025146,-0.08669947557505076,0.8434082636970676
83124,-0.22634149,0.15879267971869848,0.906792221778022
83125,-0.6757683,-0.03552494924114131,0.8132061590514967
83126,-0.6569864,-0.31492231665082926,0.8122332113933078
83127,-0.2880538,-0.9881519241692902,0.7833121513060309
83128,0.10368542,0.7027087040429725,0.9511599456341826
83129,-0.074073166,0.10413915108508137,0.9681261533555544
83130,-0.54630667,-0.3580712098503137,0.8234945816066755
83131,0.23113485,-0.41563037714326856,0.8790996569082226
83132,-1.551815,-0.3319881413875366,0.8961301168270717
83133,-0.03114276,0.5995306921750658,1.024570457100458
83134,0.9488759,-0.11117573357682226,0.8052676794954634
83135,-1.6463957,0.19273465821465136,0.9221983864660561
83136,0.45920196,0.6270257236207807,1.003794276161699
83137,0.27943116,-0.14056090531458926,0.9451380866338839
83138,-0.059986398,-0.12768423897888462,0.8487418609892318
83139,-0.41147852,0.08812012922117586,1.0542776568736794
83140,0.41291785,0.09527857857299973,0.8198449677097808
83141,-0.44703016,0.8655346394111585,1.0937629867513028
83142,0.16740997,0.1534796848682194,0.9042612557419741
83143,0.2157066,-0.1663263707794167,0.7993041670411635
83144,-0.4094663,0.03802421149698242,0.8272920552109612
83145,-0.7166862,0.06146655308490579,0.8075187923247364
83146,2.859275,0.9200044034632966,1.3355526229854646
83147,-0.8656008,0.0041339048501196655,0.8130905074399
83148,-0.80791324,0.13192001888686194,0.9506773570758713
83149,0.7831919,0.5317744802503575,0.9027463132762051
83150,-0.3772683,0.10190002310826832,0.9627005063227181
83151,-0.06803589,0.6227585864535504,0.8561793496122748
83152,1.736379,1.065220449538254,1.0746052682325156
83153,-0.6865008,-0.43633037540298536,0.8039077631556112
83154,0.19424139,0.798234236381414,1.148832538500859
83155,-0.6120438,-0.33624989930488225,0.8205479609198503
83156,-0.25853914,0.3825470049259866,0.8491409124172865
83157,-0.3450707,0.014644378352630926,0.8749971954632957
83158,-0.5335617,-0.69130143208569,0.8019884777823917
83159,2.2830698,0.4976375028599757,0.8575642811866073
83160,-0.47654486,0.04618069350622266,0.8061350248243989
83161,0.88313884,-0.14072670666644618,0.8212834462059376
83162,0.25997847,-0.03961369953842318,0.8415281303009131
83163,0.7429444,0.3367789885988861,0.9368412522842164
83164,1.6223454,0.6352398556565058,0.9310560781399754
83165,3.6742806,0.1492384869590954,0.8627602609711743
83166,-0.29274932,0.6779704746173101,0.9146975548892533
83167,1.0032095,0.05011088969211291,0.9017631510537861
83168,-0.57112557,-0.44716305572515036,0.8527580544737977
83169,0.1861919,-0.8603466708807085,0.811403442416515
83170,2.834456,0.003806848693309829,0.875372775728078
83171,0.5866514,-0.10545609104130252,0.8245166781448813
83172,0.9354602,0.5178610492410793,0.9080273904461283
83173,-0.5194753,0.5105984503245374,0.8467574932275895
83174,0.7617267,0.07330580817751672,0.8994822211954879
83175,-0.4544089,-0.48034045494745137,0.8248751987469429
83176,1.4647106,0.5616141093310107,1.1739623679475955
83177,-0.9407289,0.368510244895114,0.9740541383453662
83178,0.33376506,0.10168469231056634,0.8115733901610263
83179,0.14728656,0.3356965762002899,0.8220380913864263
83180,-1.2734387,-0.5122908956723606,0.8389482889547873
83181,-0.93670416,-0.8211932545293023,0.8049012824807112
83182,-0.4215402,-0.00024281157873485749,0.8558567317792778
83183,1.6592386,0.3469051903785583,0.8458844979375312
83184,-0.23707424,-0.12594481695626591,0.840857573610158
83185,-1.4880908,-0.6492796724820039,0.8078149138983195
83186,-1.1191579,-0.0013767959797412724,0.828144176118806
83187,-0.9340212,-0.9544871137042654,0.7785385072224817
83188,-0.39202583,-0.12224302285842663,0.8178290318912684
83189,-0.2612224,-0.3459163206075472,0.8483404089187527
83190,-0.42556494,-0.3203660067270955,0.8286581993353985
83191,-0.38800108,-0.13539998599839004,0.8397510830117175
83192,-0.5811876,0.028371982916446957,1.031843516437326
83193,0.49408287,-0.7199236954923477,0.8034657705754416
83194,0.3183368,0.2869407821017195,0.965729023797663
83195,-0.46715388,-0.34467149561998633,0.908370836460527
83196,-0.30683577,-0.22102707322975323,0.8280330428794519
83197,1.193042,0.877901076995091,1.0554527509335385
83198,2.1422048,0.034073725471607745,0.8014563001646756
83199,-0.32964274,-0.7548928009401912,0.8039006809327518
83200,0.95424217,-0.09535779648064965,0.875841802345827
83201,0.67184114,-0.32010342627638955,0.8639626874602593
83202,-0.7153447,-0.5334169803705162,0.814466690764131
83203,0.72483325,-0.3216455633607262,0.8958261842152401
83204,-0.7669954,-0.056903229231284574,0.8476395772004164
83205,2.1710484,0.6361151661070928,1.1525774827584505
83206,0.42834577,0.5117515505748219,1.0064552640078073
83207,-0.8790165,-0.6753816509872551,0.7983476168883447
83208,1.4606858,0.2105973330074332,0.8375261695276641
83209,0.2720527,-0.04388633093544709,0.8428869430229412
83210,0.3478515,-0.3178923662158407,0.8146043411234578
83211,-0.9595108,-0.5662691540737387,0.8156784243842116
83212,0.3612672,-0.47508882623556054,0.7873119177026083
83213,-0.12169874,-0.03639662856114231,0.8766943270844916
83214,-0.6127145,-0.2589269836960718,0.8324573162696682
83215,-0.34775394,0.08652052544768274,0.8876010952148254
83216,0.2982134,-0.16050061898828233,0.9646610847365044
83217,0.4618852,-0.19103858397924867,0.8327832455451672
83218,-0.21560904,-0.26801815838611925,0.8971162860655684
83219,-0.1357855,0.3150818268650347,0.8466406477309719
83220,-0.37391463,-0.08228102155896136,0.9169611347690901
83221,-0.35915715,0.19003562493697643,0.9284176723553026
83222,0.848929,0.2059865063636318,0.8520926721442704
83223,-0.59862804,-0.22184926199907434,0.8482894766113557
83224,-0.5188042,-0.39050921756913065,0.7988408816344685
83225,1.3848871,0.08016690101213383,0.9621359863523148
83226,0.26735723,0.05871743734682204,0.8752389529655654
83227,-1.3492378,0.3974918594910566,0.8329703764982871
83228,-0.87968725,-0.32756926473812475,0.8330625512738935
83229,1.1454165,1.5377258464186139,1.2970148122446643
83230,-0.15322596,-0.46057284241466917,0.8095601071332692
83231,-0.39873353,-0.35339726360477447,0.8341203760967788
83232,-0.46178734,-0.303997140019041,0.8681258229491111
83233,0.2767482,-0.21218776696997635,0.8405249811284583
83234,0.090940446,0.2496910589193579,0.8553737874332148
83235,-0.5053885,0.20371506593293134,0.8553336800050972
83236,0.18015495,-0.42557621069556656,0.8045810764861139
83237,0.97906137,0.6499072835376327,1.0442573774715425
83238,1.8262644,-0.10152682790178771,0.8988532432690243
83239,1.7290004,1.1042026070873285,1.0929077251277735
83240,-0.40745375,-0.36873164377332013,0.8221438932660646
83241,0.2814437,0.2502093018455242,0.8702926102275236
83242,-0.4148325,-0.10206250913908117,0.8241204475017322
83243,-1.9120277,-0.7468759024789131,0.8095121021286691
83244,0.55981994,0.24259179438284212,0.8818378167217551
83245,0.22174355,0.12312505690608642,0.9576812682122906
83246,0.79191214,-0.1505154997034178,0.8818329051004267
83247,-0.45038417,-0.10117528482929597,0.8220901454516273
83248,-0.08413487,-0.0346437916274483,0.872827569839653
83249,0.4055391,0.11006723663258786,0.815527097961057
83250,1.1742601,0.2700944885242541,0.881167322364462
83251,-0.6308257,-0.05567017596890167,0.8666207974367848
83252,0.15064025,0.28109070169178085,0.9088177102027147
83253,1.2661579,0.8819354173786034,0.974740413979577
83254,-0.021751795,-0.7252913801718913,0.8049500300945518
83255,-0.52081674,-0.28834016248294336,0.7935163733876748
83256,0.45920196,-0.31108154061509163,0.9070862018126564
83257,0.46054375,0.8749698145672347,0.9926821869652063
83258,1.1340129,0.13641573682311914,0.8239740106259886
83259,0.96229166,0.7695829037753705,0.9828440921006641
83260,-0.104929335,0.03789155553178041,0.8638925076459011
83261,-0.0713899,-0.2821046067066292,0.813840945106823
83262,-0.689184,-0.591623014156842,0.8523084175941501
83263,-0.24244046,-0.3789679035503719,0.8713049366808601
83264,-0.9709143,0.08575473003314879,0.8718082366675199
83265,-0.3631819,0.25443166731590217,0.8397012102721682
83266,1.8309599,-0.037259767357218455,0.8984766556515716
83267,0.6631209,0.7407805975965205,1.1455303716866707
83268,-0.61808074,-0.5172944393106932,0.8043389021053273
83269,-0.6831471,-0.2805231932383228,0.892200910729885
83270,-1.2412411,-0.8710382302507144,0.7939780745580799
83271,0.22778083,0.07077654222500153,0.860904511532545
83272,1.5257522,0.6653367208907215,0.9728752872536396
83273,1.8913306,0.2833433853019279,0.8140988877643394
83274,0.77782536,0.976935105400586,0.93429324316578
83275,0.34651002,0.20870683276879878,0.8585515733734025
83276,2.665418,-0.2549876234632112,0.8219937708468581
83277,-0.87968725,-0.05627257010155635,0.8120785056944011
83278,-0.32964274,0.15927394763135122,0.8183982793407439
83279,-0.029130228,-0.4047639293907107,0.8334435703532238
83280,-0.29006636,-0.24657153283549135,0.8450312574350649
83281,-0.24378194,0.06487288190706851,0.8169655286422377
83282,-0.82803667,-0.4392726388696275,0.8167198059411293
83283,0.70336837,-0.07767343018883066,0.8172283270637963
83284,1.2768905,0.21874740042875263,0.9306504762050878
83285,-0.5610639,-0.2374211086393074,0.8436604567816056
83286,-1.304295,-0.7606613084477689,0.815443673437189
83287,1.246705,0.722376125004266,0.9480943054019596
83288,-0.32494694,-0.35618878008438454,0.8153963861402225
83289,-0.43830994,-0.18323218635597563,0.7939100268847095
83290,-0.02577654,-0.25659147219938694,0.829922708075791
83291,0.17680094,0.06407223176951053,0.8686227105325018
83292,-0.4329437,-0.11872033145397211,0.850313325976498
83293,-0.42824823,-0.0661880260848413,0.9447754140397837
83294,-2.5700688,-0.8930722247865466,0.7773475289277074
83295,0.60207963,0.15555422764166318,0.8361947622815853
83296,0.46054375,0.01704015329953519,0.8373899600178253
83297,0.8911883,0.04357487921819513,0.8263326615644159
83298,0.42767504,0.6091073813577155,0.9744417851936374
83299,0.81740177,0.6158201319363059,1.05799243285818
83300,-0.6509491,-0.8952970756088195,0.7986456889925879
83301,0.19826615,-0.5663350677537662,0.8507215707087309
83302,3.3979166,0.7528634347331348,0.9891444889809753
83303,-0.041875202,-0.049474272093119734,0.8328570283894688
83304,0.28613916,-0.11041959655273888,0.8539412977256248
83305,-0.5214875,-0.8002695580159651,0.8318386459466035
83306,0.59738415,0.0700410238448024,0.8086450193735739
83307,-0.6147267,0.30697078611636935,0.8565734668794657
83308,-0.41885725,-0.19025115606198853,0.904537129335755
83309,-1.0104907,-0.4132417675319066,0.876311291675748
83310,3.0269718,0.9883885576903798,0.9769872550967114
83311,0.45517722,0.41388490820486634,0.8431632980536484
83312,0.4699347,0.17437636258829953,0.9648095164728501
83313,0.4880459,0.06085295459001045,0.8255617036591385
83314,-0.6120438,0.32844735137782627,0.8227628671650328
83315,1.5566083,0.057050004763525765,0.8508773926288945
83316,-0.93536264,0.5791334476454884,0.9873499681732227
83317,-0.21024251,0.6072560418718638,0.983511288467148
83318,1.6250286,0.024433530909342433,0.8629831500351055
83319,0.64702225,1.0090550602392785,1.0159864093226887
83320,1.0380905,-0.12109482589224685,0.889590909955622
83321,-0.47050756,0.14269612996721073,0.8363034640798533
83322,-0.32830095,0.26266666269262906,0.8579475604747612
83323,-0.16932462,-0.3286700916247202,0.8194205326609625
83324,0.011116909,0.18046694348488596,0.8227298442543102
83325,-0.789802,-0.5086646102594422,0.8099312807207711
83326,0.013129122,-0.029898321055280536,0.8653404620593366
83327,-0.5114258,-0.6407763766848539,0.7906446964358375
83328,0.83350074,0.5891301687486326,0.9530876531217095
83329,0.930094,0.26093629874777424,0.8468668595031297
83330,0.5906761,1.2762236010993016,0.9512631029682513
83331,-1.0755571,-0.8013545548313291,0.8151900525759168
83332,-0.5355739,-0.03887588301839111,0.8635652975066461
83333,-0.16731241,-0.7343967196296761,0.8133428315713668
83334,-0.65765715,0.5499570058997334,0.8548025987608857
83335,-0.520146,0.29592900395864846,0.8850811285334133
83336,-0.8105965,-0.24181565462058446,0.792117030985932
83337,0.23918402,-0.13106317567264716,0.8445764432756513
83338,0.34919298,-0.12808014843809223,0.8049224554233806
83339,0.45517722,0.8957920383468375,1.0218052252501033
83340,-1.2814882,-0.6879468340115413,0.8065471956860705
83341,0.35657173,0.5532107994362668,0.9573298342547829
83342,0.4632267,-0.18179045711369063,0.8140006943352458
83343,0.22174355,1.137201389864312,0.9869833888771146
83344,0.47194692,0.18880275988742673,0.879392965241483
83345,0.16137302,0.29368858944280923,1.0705932517718058
83346,-0.5389279,0.10013875120551066,0.8524774459647951
83347,2.122081,0.5457481850708578,0.8568126679823499
83348,-0.07608538,0.32128145345195763,0.8512935826776659
83349,0.18552117,0.37477131080221204,1.0358590302416828
83350,0.3277278,1.8883771591806697,1.1895712197616959
83351,-1.8093969,-0.39859116114968907,0.8309801975789558
83352,0.95893764,0.5886593843193596,0.8234115627330827
83353,-0.44635943,0.2881908207788906,0.9358624371785466
83354,0.4799964,-0.43275071831922457,0.8157719777479939
83355,-2.2910216,-0.3219300621937474,0.8648196878871021
83356,0.26802796,-0.2143335580476727,0.8297496618291432
83357,-0.13444372,0.04826897377750586,0.8502949496452874
83358,0.3210201,-0.5900351981203529,0.8022493160503942
83359,1.5559374,0.8013693426832649,0.9420837586771141
83360,-0.24445269,-0.04658054262770823,0.8513884440783774
83361,-1.0393343,-0.5267076184042719,0.846950946720821
83362,-0.49801007,-0.22371937459570793,1.0337018890686815
83363,-0.16127513,-0.5751820648187944,0.841281836047084
83364,0.21302333,-0.33834670376876275,0.8469198693268375
83365,1.0655929,0.3905547476415958,0.9031720114627935
83366,-1.0500671,0.6915391998872473,0.9889003335783112
83367,0.1660685,0.1550327763782701,0.9302654414245503
83368,-0.45507964,0.09647502765710333,0.8636333555297867
83369,-0.7978515,0.2691677533128867,1.0515087012645599
83370,-0.5530144,-0.18712377804644578,0.865279950023053
83371,1.2641455,-0.1767372741751615,0.8444612965350652
83372,-0.64021665,0.13055837418502916,0.9175052168166993
83373,1.5257522,0.15703940477083958,0.9366465223561167
83374,-0.98365927,0.4685666015850496,0.9308223971225673
83375,0.49944907,0.3166492480103398,0.9099095050377356
83376,-0.22701222,-0.7066058833847906,0.8824244777292815
83377,-0.37257284,0.5242352290347456,1.076900240055629
83378,-0.074073166,0.38353447531478235,0.864742115291293
83379,-0.30482355,0.0758585494782024,0.8732088277141342
83380,0.42432103,-0.2802289252212982,0.807074046801681
83381,-1.1278781,-0.3529050004809443,0.8782005348008202
83382,-0.83608615,-0.5573561001565766,0.8102727903369803
83383,-1.2191051,-0.14425444580584132,0.8654304384731827
83384,-0.110966295,-0.18614461052259137,0.8234486878988783
83385,2.640599,1.567007151185896,0.9335727686233573
83386,0.37669545,-0.2667729920980303,0.8835729564310985
83387,-0.500693,0.12298803887054463,0.9443725107163893
83388,0.55177045,-0.011180372251399619,0.869325389086711
83389,0.4981076,0.5109577766646157,1.0478222932823023
83390,0.28010222,-0.1831763463998989,0.824124171302956
83391,-1.1050714,-0.8924403661268435,0.7975803030522003
83392,-2.0790532,-0.6911926030650939,0.830478887644415
83393,0.35053477,0.13554209762713432,0.8956616785277329
83394,-0.5798458,0.3485062273504563,0.8767807975810901
83395,2.0825047,1.2325244867957437,0.9860700173460974
83396,-0.89042,-0.5921655369423477,0.840353826198106
83397,0.15064025,0.02280101235828056,0.9487407754857542
83398,2.1422048,0.35202533711340334,0.9404302404793011
83399,-0.6200929,-0.5745183473392367,0.8018732156223587
83400,0.51018184,0.2605712586878583,0.8784358195348346
83401,0.90862876,0.012742091085438752,0.8369397637299294
83402,0.6134828,0.3732510579852935,0.8073354289137652
83403,0.5396962,0.20204833328187508,0.8565504973891189
83404,4.9682274,0.8343848408169829,1.0010439626856196
83405,0.109722376,-0.6655164789969937,0.9078925053885086
83406,-0.8059007,-0.7694394516026976,0.7996262633597485
83407,0.26467398,-0.42921779180168995,0.8374500667648479
83408,-0.06602368,-0.14897705528038274,0.8837748012886489
83409,-0.11901579,0.06182958872941658,1.0238359278687033
83410,-0.49130204,0.499731193987019,1.0233668075208426
83411,1.4358668,-0.13729467231211812,0.9262638035975675
83412,-0.35312018,-0.08025692673021337,0.8937822380472654
83413,-0.84748966,-0.45946019247604236,0.8456145992493832
83414,0.0010548844,0.5697912798539062,0.98929149003231
83415,0.03928981,-0.13503443619065544,0.8611183808780134
83416,-0.3517787,-0.23405295431764614,0.8523141299006775
83417,-0.13377297,-0.2556678047978246,0.8437542614362809
83418,-1.0145154,-0.4277651176118608,0.8284406261676569
83419,-1.3740567,0.09008935528168269,0.8131759732194804
83420,1.9523722,0.6877963051309511,1.021973796534559
83421,-0.8059007,-0.5872655392122436,0.8084591464270849
83422,-0.92999643,-0.7345782156077619,0.8062916598124532
83423,1.4707477,0.31605855697345786,0.8843855828054784
83424,-1.2908792,-0.4949668889795751,0.8504559035514246
83425,0.8274638,-0.42420011895788645,0.8559419366868634
83426,-1.2050186,0.003489815164856947,0.8212463362432425
83427,0.65037626,-0.6126304643151045,0.8486921094141365
83428,-1.8221418,-0.4856415660434458,0.8156772611452423
83429,-0.15859218,-0.20810535482606946,0.8769327473871241
83430,1.4251342,0.3105179048390572,0.9184689990370835
83431,1.9570677,1.2083700991933193,0.9463029460513324
83432,0.6262278,-0.05862969448124842,0.7930771977942986
83433,-0.72138166,0.027433547600444644,0.8709986049828098
83434,-0.19213131,-0.13110645828858256,0.8093102193641863
83435,-1.5363871,-0.4890334864839868,0.8127573090222133
83436,-0.32628876,0.2050337947335307,1.0365510224623664
83437,-1.5927329,-0.4378909047105,0.8473682484270623
83438,-0.4295897,-0.006068629834623528,0.8981103260340222
83439,0.029228104,0.07657335069518699,0.8768050815693388
83440,-1.1654423,-0.08322623270147117,0.8876779707051586
83441,0.8516119,0.5234907417744956,0.8911775251931828
83442,-0.6314964,0.23802131964039822,0.837484029464118
83443,-1.194957,-0.702908228348087,0.8222058909071983
83444,-0.50136375,-0.05544928498444858,0.7927747579759576
83445,-0.023764007,-0.4092292891154293,0.8437075758708958
83446,1.661251,0.6337624104568884,0.8761169320566153
83447,0.25058752,0.726736363868484,0.9443024707878181
83448,-0.20823029,0.10042266507567832,0.8465844646895149
83449,-0.15657966,0.28134850082441903,0.8541032919287384
83450,-0.26994264,0.5021865002548543,1.1274709870759367
83451,0.049351513,1.2382450849035265,1.04105656618097
83452,-0.08748888,-0.6050631551556671,0.8280755310306345
83453,-0.4443472,-0.27229389236389057,0.8175718517233167
83454,0.63025254,-0.836788134998969,0.789640051485533
83455,-0.5999695,0.8829151981691322,1.0941489817771806
83456,0.67989063,-0.20059919660126074,0.8368868476918234
83457,-0.38531783,-0.19680404515348734,0.8065581866847441
83458,1.4486117,-0.23517188302480702,0.8448249711899394
83459,0.64702225,0.9370891096616132,0.993934560533143
83460,-2.374199,-0.5671049803144147,0.8923846567420761
83461,-0.416174,-0.3303461768072402,0.885932171706709
83462,-1.3116736,-0.7309637322257886,0.8292532905592066
83463,2.4246056,0.5666908665903794,0.8898409770092098
83464,1.2822567,0.9412547159913026,0.9878480440303292
83465,-0.9984165,-0.15998772117680765,0.8407031199123186
83466,-0.692538,-0.7926416730774336,0.8098572144790233
83467,0.07014598,0.6725949261177293,0.9855924030217721
83468,0.07081672,-0.067997482085583,0.8694828623399308
83469,1.4512949,0.301407555225489,0.8200129803588871
83470,-0.77370304,0.21587892074460535,0.8394138457028891
83471,-1.4672964,0.09824935895069739,0.8655617555513563
83472,0.3974896,0.41229279835601856,0.8602828111090742
83473,-1.3156984,-0.06413878989227648,0.8802053840927018
83474,2.639928,0.3837583858693573,0.9159318708097218
83475,-0.8977985,-0.7364196320484397,0.7865715225451807
83476,-0.7643121,-0.595656162300409,0.8039097593129763
83477,-0.9152389,-0.29921596078510837,0.835104212845442
83478,0.10703911,-0.05989671599607577,0.9727918817408877
