Docking_Score,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,LabuteASA,FractionCSP3,TPSA,HeavyAtomCount,NumHAcceptors,NumHDonors,MolLogP,MolMR
-6.746,318.4220000000002,0.2607088564199325,-0.5071211857619081,0.5071211857619081,0.2607088564199325,132.9527524436219,0.375,78.83,22.0,4.0,3.0,1.8502199999999993,86.54540000000003
-3.549,375.42500000000024,0.25946101407442895,-0.3043424455344301,0.3043424455344301,0.25946101407442895,150.4386355628265,0.3333333333333333,93.36,26.0,4.0,1.0,2.3403,93.83270000000003
-4.261,291.373,0.23915538743788417,-0.3741361504985325,0.3741361504985325,0.23915538743788417,113.48238261071768,0.9090909090909091,78.95,19.0,5.0,1.0,-1.532899999999997,70.20150000000004
-3.619,309.272,0.3871627779812374,-0.4928626759227738,0.4928626759227738,0.3871627779812374,124.65710729355848,0.21428571428571427,73.34,22.0,5.0,1.0,2.6473200000000006,74.34820000000003
-2.716,343.44500000000016,0.24315938439280135,-0.49119503882970256,0.49119503882970256,0.24315938439280135,137.61692688376203,0.625,76.07000000000001,23.0,5.0,1.0,1.6374,87.04660000000005
-4.844,306.45000000000005,0.22004569102705132,-0.35636632756622305,0.35636632756622305,0.22004569102705132,133.34854207928782,0.8888888888888888,58.2,22.0,2.0,2.0,2.6254,86.14940000000006
-5.623,312.394,0.22426983444374993,-0.4967577343556848,0.4967577343556848,0.22426983444374993,132.31487107939935,0.17647058823529413,51.22,22.0,4.0,1.0,3.163800000000001,88.16470000000002
-5.736,357.5030000000002,0.2294066345240935,-0.3296598918899727,0.3296598918899727,0.2294066345240935,152.04207546302493,0.5263157894736842,59.32,25.0,4.0,2.0,2.0951,98.62740000000005
-6.012,495.0410000000003,0.24256690170451164,-0.4899910907576598,0.4899910907576598,0.24256690170451164,200.62432207695676,0.4583333333333333,84.94,33.0,5.0,1.0,3.897000000000002,128.42850000000004
-1.665,366.84800000000007,0.2596398463611858,-0.49675527218190957,0.49675527218190957,0.2596398463611858,156.9117985977288,0.23809523809523808,42.43,26.0,3.0,0.0,4.798220000000004,104.48150000000001
-4.791,299.35299999999995,0.16727168116072758,-0.2889187937314615,0.2889187937314615,0.16727168116072758,128.33706179311497,0.4375,68.6,22.0,4.0,1.0,2.8511000000000006,79.23670000000003
-6.368,306.3340000000001,0.23892120738243144,-0.32484487569696174,0.32484487569696174,0.23892120738243144,115.974148971404,0.4166666666666667,75.27000000000001,20.0,3.0,2.0,1.6228,71.68520000000002
-6.023,300.28000000000003,0.4081104940106435,-0.34373600558851386,0.4081104940106435,0.34373600558851386,119.26448365722295,0.42857142857142855,58.2,21.0,2.0,2.0,2.39062,70.51840000000003
-3.709,363.5100000000002,0.24157587126784086,-0.3410755670218342,0.3410755670218342,0.24157587126784086,155.86660988835817,0.8333333333333334,83.52,26.0,7.0,1.0,0.005800000000003136,100.59840000000005
-4.625,326.425,0.2179846603102156,-0.49296467467066185,0.49296467467066185,0.2179846603102156,138.75926169903127,0.23529411764705882,74.69,23.0,5.0,2.0,3.605620000000002,91.50250000000001
-7.024,288.391,0.32479733446948794,-0.3194000997745723,0.32479733446948794,0.3194000997745723,126.07267527822937,0.5294117647058824,49.410000000000004,21.0,2.0,1.0,3.2330000000000023,82.96570000000006
-5.352,330.417,0.2749458303389511,-0.29746367838406396,0.29746367838406396,0.2749458303389511,136.53263946927453,0.4666666666666667,79.18,23.0,7.0,1.0,1.5621199999999997,87.71070000000003
-7.262,468.91800000000023,0.2656924826167466,-0.3219043104946819,0.3219043104946819,0.2656924826167466,189.08739771268978,0.08695652173913043,100.62,32.0,5.0,1.0,4.186500000000003,121.15600000000003
-4.239,340.451,0.3220181078779741,-0.3526578437615522,0.3526578437615522,0.3220181078779741,147.99608767508334,0.47368421052631576,54.650000000000006,25.0,3.0,1.0,2.8084000000000007,97.55740000000006
-6.608,385.48900000000015,0.2536210785453084,-0.3584078401417768,0.3584078401417768,0.2536210785453084,158.59099732436513,0.25,96.25999999999999,27.0,3.0,2.0,3.265340000000001,106.09640000000005
-5.407,335.74699999999996,0.4056613742349397,-0.4755799961766115,0.4755799961766115,0.4056613742349397,136.94908522663408,0.2,94.36000000000001,23.0,5.0,1.0,2.3809000000000005,84.55210000000002
-4.265,415.53800000000024,0.3295143507514172,-0.3830767857938935,0.3830767857938935,0.3295143507514172,176.65122299776408,0.5,113.22,30.0,6.0,3.0,2.3211199999999996,120.88380000000006
-2.163,265.29299999999995,0.27166063639298665,-0.45928769467848674,0.45928769467848674,0.27166063639298665,110.47167297205434,0.6666666666666666,99.22999999999999,19.0,4.0,1.0,1.5015,67.64460000000004
-6.95,336.4150000000001,0.25484697507049237,-0.37515081611343976,0.37515081611343976,0.25484697507049237,146.85026298812923,0.3,91.55,25.0,3.0,3.0,0.6203799999999995,94.37190000000004
-6.143,188.27,0.1654388215437653,-0.2938789544957614,0.2938789544957614,0.1654388215437653,85.14168886678777,0.46153846153846156,17.07,14.0,1.0,0.0,3.449600000000002,57.34750000000004
-7.106,288.372,0.25142680871511197,-0.340514868324632,0.340514868324632,0.25142680871511197,121.37633973525917,0.2,58.2,20.0,3.0,2.0,2.8135200000000014,81.05590000000002
-5.849,359.4470000000002,0.2642121593943941,-0.489565515756829,0.489565515756829,0.2642121593943941,147.77912984091103,0.3684210526315789,55.84,25.0,4.0,0.0,3.377900000000003,95.93880000000006
-6.508,389.47600000000017,0.3936290048918473,-0.4928390966153453,0.4928390966153453,0.3936290048918473,164.1546004867588,0.6,104.21000000000001,28.0,7.0,2.0,1.4045999999999998,105.73290000000004
-9.0,291.37100000000004,0.2535220372774953,-0.37544476631732865,0.37544476631732865,0.2535220372774953,124.55749888267822,0.5625,66.41000000000001,21.0,3.0,1.0,0.448500000000001,77.65160000000004
-4.839,444.51600000000025,0.2835063474267865,-0.3728070092059392,0.3728070092059392,0.2835063474267865,186.03933759147927,0.125,111.42,32.0,4.0,2.0,3.9481800000000025,122.84570000000002
-7.21,332.43300000000005,0.2412928578154075,-0.3835552553457518,0.3835552553457518,0.2412928578154075,138.83308899868365,0.4666666666666667,89.92999999999999,23.0,7.0,1.0,1.6423999999999996,90.26240000000004
-7.04,456.9150000000002,0.26074581682973835,-0.4959242297392549,0.4959242297392549,0.26074581682973835,186.32027939238475,0.15,104.05,31.0,9.0,1.0,4.017120000000002,117.5082
-6.786,167.14,0.1575753047898492,-0.5448021126400675,0.5448021126400675,0.1575753047898492,68.70551070492198,0.125,80.59,12.0,4.0,2.0,-0.23027999999999993,38.839100000000016
-5.936,234.256,0.2511076108641274,-0.54821761249661,0.54821761249661,0.2511076108641274,95.51539740072508,0.09090909090909091,69.22999999999999,16.0,4.0,1.0,0.3810000000000007,59.16520000000003
-4.232,359.2640000000002,0.1613601542715749,-0.49285728695852904,0.49285728695852904,0.1613601542715749,134.22793014351063,0.6,42.96000000000001,21.0,5.0,1.0,1.8865,86.18970000000004
-8.375,323.43800000000005,0.26444600733463874,-0.4785291623692857,0.4785291623692857,0.26444600733463874,134.78124040392322,0.5625,54.21000000000001,22.0,4.0,2.0,-0.35239999999999805,85.40650000000005
-4.709,307.441,0.1249717441455959,-0.3095808701552423,0.3095808701552423,0.1249717441455959,138.11541430796967,0.5,37.81,23.0,3.0,1.0,3.699620000000002,92.45570000000005
-6.419,306.426,0.11838529629762863,-0.4967681556720958,0.4967681556720958,0.11838529629762863,132.58020406661097,0.6666666666666666,43.129999999999995,22.0,3.0,2.0,1.0299999999999998,85.09950000000005
-5.285,316.4490000000001,0.2866208162769764,-0.35003425895057605,0.35003425895057605,0.2866208162769764,137.24896155434456,0.5555555555555556,52.09,23.0,2.0,2.0,0.17782000000000142,89.41310000000006
-6.973,303.42599999999993,0.2749098924493796,-0.49647797697021806,0.49647797697021806,0.2749098924493796,132.38380936855987,0.6111111111111112,42.769999999999996,22.0,2.0,2.0,0.8112000000000013,86.15040000000006
-6.539,314.238,0.2715449987002825,-0.4853452375095605,0.4853452375095605,0.2715449987002825,122.29004277456096,0.14285714285714285,51.22,22.0,3.0,1.0,3.256000000000002,70.04720000000002
-6.091,291.375,0.27672154107540003,-0.36114890248379755,0.36114890248379755,0.27672154107540003,124.08847407813109,0.5333333333333333,74.2,21.0,4.0,1.0,1.5000399999999996,77.37140000000004
-5.669,266.704,0.2237671852728409,-0.5498380426555565,0.5498380426555565,0.2237671852728409,109.95057312951725,0.38461538461538464,69.22999999999999,18.0,3.0,1.0,0.9032,64.61370000000002
-4.66,288.32599999999996,0.27221490775775486,-0.3277172758586169,0.3277172758586169,0.27221490775775486,121.9163056721537,0.3333333333333333,50.160000000000004,21.0,4.0,1.0,1.3459000000000003,76.25520000000003
-4.666,295.38300000000004,0.31757977750019983,-0.3745390683265466,0.3745390683265466,0.31757977750019983,125.35497407288176,0.7333333333333333,67.6,21.0,4.0,1.0,2.1181999999999994,79.07670000000003
-5.92,278.283,0.2580167737829462,-0.5070082565490484,0.5070082565490484,0.2580167737829462,114.94969488711074,0.2857142857142857,75.36,20.0,4.0,2.0,2.6271400000000016,69.92300000000002
-6.874,399.47600000000017,0.3210571516388815,-0.4928575467114161,0.4928575467114161,0.3210571516388815,166.49134192593405,0.2631578947368421,98.26,28.0,7.0,2.0,3.711820000000003,106.77840000000003
-4.725,374.3960000000001,0.2596679135865794,-0.4674679621670074,0.4674679621670074,0.2596679135865794,160.1472913478005,0.18181818181818182,68.59,28.0,5.0,0.0,3.5862000000000025,102.90550000000002
-6.223,286.4030000000001,0.169025619062397,-0.35354432731445723,0.35354432731445723,0.169025619062397,126.11904273737103,0.6875,57.25,21.0,4.0,1.0,0.6126200000000006,81.38670000000005
-5.558,291.37100000000004,0.36406160211334715,-0.4646259977465316,0.4646259977465316,0.36406160211334715,124.82127839333965,0.5,63.22,21.0,3.0,1.0,0.6954000000000014,79.81540000000005
-7.405,350.46700000000004,0.34084819384959053,-0.3351254920269924,0.34084819384959053,0.3351254920269924,147.75569165579313,0.7058823529411765,84.95,25.0,4.0,3.0,-1.8554999999999948,94.78380000000004
-5.275,463.5150000000002,0.26195936556919275,-0.4861448570635054,0.4861448570635054,0.26195936556919275,193.0777811768504,0.20833333333333334,95.58999999999999,33.0,8.0,1.0,3.928300000000002,125.19370000000002
-10.027,333.43500000000006,0.270113368523638,-0.3348087060208834,0.3348087060208834,0.270113368523638,147.81924685260333,0.2857142857142857,28.48,25.0,3.0,0.0,3.0772000000000013,100.88250000000005
-7.547,421.53000000000014,0.23439485787233055,-0.32396910857656613,0.32396910857656613,0.23439485787233055,178.2701080489683,0.2857142857142857,90.52000000000001,30.0,8.0,1.0,3.8861000000000026,118.00370000000001
-4.382,363.4630000000001,0.35730096015952856,-0.4612415510735612,0.4612415510735612,0.35730096015952856,150.5798407585098,0.5294117647058824,78.69000000000001,25.0,7.0,0.0,2.3252200000000007,93.63420000000005
-5.872,304.73299999999995,0.29572689748098585,-0.487960747261753,0.487960747261753,0.29572689748098585,126.0186321765412,0.3333333333333333,55.57000000000001,21.0,4.0,0.0,3.244600000000002,77.10150000000003
-6.464,290.3920000000001,0.23880588979033313,-0.3576368053560731,0.3576368053560731,0.23880588979033313,121.57765059903551,0.5,58.120000000000005,20.0,5.0,1.0,1.6706200000000002,81.51370000000004
-6.564,316.4290000000001,0.24127338796309347,-0.3702284745116097,0.3702284745116097,0.24127338796309347,136.40061903549713,0.6470588235294118,58.15,23.0,5.0,1.0,1.548399999999999,85.55040000000004
-5.006,413.90500000000014,0.2552691886876766,-0.49286954239966846,0.49286954239966846,0.2552691886876766,174.7391892723141,0.2727272727272727,76.24000000000001,29.0,4.0,2.0,5.198100000000005,115.07490000000001
-6.808,373.4970000000001,0.317091238666274,-0.49675760050178824,0.49675760050178824,0.317091238666274,161.1900199954015,0.6190476190476191,70.67,27.0,3.0,2.0,2.4987000000000004,104.91440000000006
-6.617,498.6510000000002,0.2948802597728977,-0.3651635481639794,0.3651635481639794,0.2948802597728977,217.8331639242556,0.3,64.66,37.0,6.0,3.0,2.801520000000001,147.76109999999986
-4.836,444.84200000000016,0.3871615427471989,-0.4928506987834416,0.4928506987834416,0.3871615427471989,176.02871329444014,0.3157894736842105,95.14000000000001,30.0,5.0,2.0,2.900100000000001,106.41480000000003
-5.173,364.4230000000001,0.24053845949172337,-0.49676820001960154,0.49676820001960154,0.24053845949172337,146.56232071623276,0.23529411764705882,93.73,25.0,5.0,2.0,1.2984999999999993,93.02320000000005
-6.352,351.38100000000014,0.26296909444113714,-0.4806919324880168,0.4806919324880168,0.26296909444113714,149.9621693231246,0.2,56.15,26.0,4.0,1.0,3.5176000000000016,96.11370000000002
-5.386,398.86800000000017,0.2615975529894828,-0.49457795250295966,0.49457795250295966,0.2615975529894828,156.8655869431144,0.23529411764705882,93.73,26.0,5.0,2.0,3.4248200000000013,100.84720000000003
-1.775,383.44600000000014,0.24640383501250707,-0.5487525378211998,0.5487525378211998,0.24640383501250707,152.8973936148766,0.5882352941176471,99.21000000000001,26.0,7.0,0.0,-0.317299999999999,91.46680000000006
-5.287,317.433,0.3148812408776756,-0.39099115858273437,0.39099115858273437,0.3148812408776756,137.61436007485702,0.6111111111111112,64.6,23.0,3.0,3.0,2.0344999999999995,90.14820000000005
-5.63,313.4920000000001,0.3148283720314951,-0.33538592816948204,0.33538592816948204,0.3148283720314951,128.6843029683135,0.7142857142857143,54.02,20.0,4.0,2.0,3.349800000000002,86.51640000000005
-6.355,377.4440000000002,0.2534508224111329,-0.49640612635219894,0.49640612635219894,0.2534508224111329,162.91089322031334,0.36363636363636365,67.59,28.0,5.0,1.0,2.4035,105.28830000000004
-6.85,387.9350000000002,0.25445420732693885,-0.3462733284138221,0.3462733284138221,0.25445420732693885,165.23785802895955,0.5238095238095238,51.36,27.0,3.0,2.0,2.3310200000000005,106.35890000000005
-3.182,344.45500000000015,0.22696984497710457,-0.46904439280668975,0.46904439280668975,0.22696984497710457,148.89002429382614,0.7,53.760000000000005,25.0,3.0,0.0,2.880200000000001,93.83800000000005
-7.163,342.4070000000001,0.32054478773834627,-0.32781526582789583,0.32781526582789583,0.32054478773834627,145.58497047399126,0.5625,113.45000000000002,25.0,7.0,2.0,1.99738,90.60340000000005
-4.574,292.339,0.24030882076516735,-0.37195350188418297,0.37195350188418297,0.24030882076516735,122.79083918384333,0.6428571428571429,77.42,21.0,7.0,0.0,1.77396,73.48300000000003
-6.184,185.61,0.15026349468789252,-0.5436245700355644,0.5436245700355644,0.15026349468789252,74.76020012442434,0.125,67.77,12.0,2.0,1.0,-0.6271,42.08810000000001
-7.186,415.4590000000002,0.4159203142894119,-0.34012395010292956,0.4159203142894119,0.34012395010292956,173.62223464218818,0.391304347826087,35.91,30.0,3.0,0.0,4.354600000000004,109.89300000000007
-5.676,328.4200000000002,0.31880178132752857,-0.3566119403164578,0.3566119403164578,0.31880178132752857,141.61510677697183,0.47058823529411764,75.08,24.0,5.0,2.0,2.08792,94.35440000000004
-9.0,288.347,0.25590228152805267,-0.3124516150231127,0.3124516150231127,0.25590228152805267,120.22307053600231,0.2,52.89,20.0,3.0,1.0,3.8820000000000023,77.50220000000002
-5.991,287.32300000000004,0.25484564358871536,-0.35158729051029125,0.35158729051029125,0.25484564358871536,121.30796984968204,0.42857142857142855,88.91,21.0,5.0,2.0,0.36519999999999936,76.60190000000003
-7.577,339.399,0.2555859673089236,-0.39599311641932855,0.39599311641932855,0.2555859673089236,144.80395256870938,0.3888888888888889,87.03999999999999,25.0,5.0,2.0,1.45292,93.25900000000003
-6.66,327.363,0.2719914225833564,-0.33696715334141253,0.33696715334141253,0.2719914225833564,138.5967809436512,0.4117647058823529,63.38,24.0,5.0,0.0,2.0387,86.73500000000004
-4.061,374.4210000000001,0.3841654126407362,-0.459590344074978,0.459590344074978,0.3841654126407362,156.433692509424,0.4444444444444444,117.77000000000001,27.0,7.0,1.0,2.11922,99.67400000000005
-4.262,354.40600000000023,0.2551601156492815,-0.48614485705355465,0.48614485705355465,0.2551601156492815,152.20822557605126,0.35,60.03,26.0,5.0,1.0,2.542300000000001,97.92320000000004
-4.962,371.46100000000007,0.27178111593187554,-0.4967638066376784,0.4967638066376784,0.27178111593187554,158.79674014669504,0.5,71.89,27.0,4.0,2.0,0.7154000000000007,100.51890000000004
-7.272,322.38,0.2512156217863365,-0.39333754741977894,0.39333754741977894,0.2512156217863365,135.03244443335163,0.5294117647058824,69.64,23.0,3.0,2.0,1.7075,84.38300000000004
-8.174,324.31600000000003,0.2554067379064181,-0.5475125903807271,0.5475125903807271,0.2554067379064181,137.0352130931095,0.11764705882352941,95.76,24.0,6.0,1.0,0.5638999999999996,83.40020000000001
-4.458,435.45700000000016,0.3381752067328678,-0.45197599392721893,0.45197599392721893,0.3381752067328678,178.13784304511165,0.08695652173913043,106.60999999999999,31.0,6.0,1.0,3.167720000000002,111.85950000000003
-8.754,369.4900000000001,0.2615048423632537,-0.3518661192002786,0.3518661192002786,0.2615048423632537,157.14845986980671,0.35,70.56,26.0,4.0,2.0,3.376100000000002,105.44390000000006
-5.957,359.32300000000004,0.39753484817803797,-0.5496046227815863,0.5496046227815863,0.39753484817803797,140.40822654997663,0.5,62.38999999999999,25.0,4.0,1.0,0.13839999999999986,77.80770000000003
-8.205,256.305,0.2729917314916355,-0.3774858719765155,0.3774858719765155,0.2729917314916355,111.55143816478312,0.3333333333333333,42.43,19.0,3.0,0.0,2.0956999999999995,73.06050000000005
-7.618,349.879,0.2082082614918852,-0.3287103444566817,0.3287103444566817,0.2082082614918852,136.24932437157162,0.6,50.61,22.0,2.0,2.0,1.3841999999999997,86.09220000000005
-5.766,266.29699999999997,0.2563738378604967,-0.4804137085032769,0.4804137085032769,0.2563738378604967,111.2974653569487,0.5384615384615384,80.68,19.0,5.0,2.0,0.2798199999999996,68.24500000000003
-6.021,348.3710000000001,0.34067348932257907,-0.3960056903030668,0.3960056903030668,0.34067348932257907,132.56702977483084,0.5,86.71000000000001,23.0,4.0,2.0,1.7750000000000001,79.96330000000003
-5.595,264.281,0.4191859923711418,-0.4674866850303334,0.4674866850303334,0.4191859923711418,109.51312068243294,0.38461538461538464,73.47,19.0,6.0,1.0,1.4949999999999999,71.17270000000003
-3.401,340.37600000000003,0.30620942965979087,-0.8709855515825603,0.8709855515825603,0.30620942965979087,140.56385019250288,0.5625,113.22000000000001,24.0,7.0,2.0,-1.5329799999999967,82.00950000000003
-6.843,270.284,0.23080068588696892,-0.4967682156000898,0.4967682156000898,0.23080068588696892,116.4445924181826,0.1875,44.760000000000005,20.0,4.0,0.0,2.8493000000000013,73.59350000000003
-6.045,345.51600000000013,0.14078857930529431,-0.2952474989181077,0.2952474989181077,0.14078857930529431,147.66780886512723,0.7222222222222222,46.84,24.0,6.0,0.0,3.5739000000000027,96.41500000000006
-8.348,308.341,0.2243849107134079,-0.5076603417087913,0.5076603417087913,0.2243849107134079,132.9413709169748,0.11764705882352941,80.04,23.0,5.0,2.0,1.8317999999999999,85.01650000000002
-5.949,345.39900000000006,0.2819102972778478,-0.3472245092404375,0.3472245092404375,0.2819102972778478,146.08476196159657,0.5555555555555556,92.55000000000001,25.0,4.0,1.0,2.4241200000000003,92.24260000000005
-5.324,345.422,0.31736831382121633,-0.3314699410818201,0.3314699410818201,0.31736831382121633,146.38575062409132,0.5,73.91,25.0,3.0,2.0,3.210840000000001,92.75140000000005
-4.285,347.317,0.3870319899218361,-0.4452625131490187,0.4452625131490187,0.3870319899218361,142.10338650697327,0.2222222222222222,64.63000000000001,25.0,4.0,1.0,3.3983000000000017,85.67020000000004
-7.538,385.4640000000001,0.25884485086218006,-0.47738721827969116,0.47738721827969116,0.25884485086218006,164.62223407322026,0.47619047619047616,84.67,28.0,5.0,1.0,3.0331600000000014,104.71670000000005
-5.357,250.366,0.2291376360448831,-0.3388369049358499,0.3388369049358499,0.2291376360448831,109.06008950848529,0.7142857142857143,43.36,18.0,3.0,1.0,1.8789999999999993,70.48970000000004
-7.537,304.35699999999997,0.17626753478319396,-0.3763411828814275,0.3763411828814275,0.17626753478319396,132.9900277580925,0.11764705882352941,60.04,23.0,6.0,1.0,2.8355200000000007,88.61470000000003
-5.403,314.38900000000007,0.24430433786334294,-0.37747483684507366,0.37747483684507366,0.24430433786334294,134.9775510401978,0.5882352941176471,60.25,23.0,5.0,0.0,1.7672199999999996,85.92600000000004
-6.793,328.44100000000003,0.1628611718167445,-0.36752555799223,0.36752555799223,0.1628611718167445,139.05954911257234,0.4117647058823529,43.18000000000001,23.0,6.0,0.0,3.0862000000000016,91.49100000000004
-3.393,375.4560000000001,0.2543956071182819,-0.4967677868632026,0.4967677868632026,0.2543956071182819,163.17415897898638,0.19047619047619047,68.78,28.0,6.0,2.0,2.6279200000000005,109.7024
-6.633,326.40000000000003,0.22356882241864118,-0.37125516459730173,0.37125516459730173,0.22356882241864118,140.7780671135347,0.5,69.03999999999999,24.0,5.0,1.0,1.9550999999999998,88.15070000000004
-5.978,339.8330000000001,0.24734976353891472,-0.4194886628437419,0.4194886628437419,0.24734976353891472,133.2919343047617,0.16666666666666666,90.72,21.0,8.0,1.0,3.6770000000000014,83.3374
-6.296,316.35700000000014,0.25676515386775806,-0.48956665372378266,0.48956665372378266,0.25676515386775806,134.30601138066288,0.4117647058823529,73.59,23.0,5.0,1.0,2.943740000000002,83.90720000000005
-7.783,393.4870000000003,0.24339338512548497,-0.4966877321456237,0.4966877321456237,0.24339338512548497,170.99731723047447,0.391304347826087,61.88,29.0,4.0,1.0,3.2500000000000018,113.45070000000007
-2.597,345.4230000000001,0.1653088968256867,-0.48614723485776445,0.48614723485776445,0.1653088968256867,146.8436354725047,0.5555555555555556,73.7,25.0,5.0,2.0,0.8557000000000006,90.99740000000006
-6.008,278.272,0.31225796028725644,-0.32179492726266107,0.32179492726266107,0.31225796028725644,113.89203481761737,0.36363636363636365,107.88000000000002,20.0,7.0,1.0,0.7803399999999996,70.1931
-5.808,364.33400000000006,0.2689715343726506,-0.5500754618322367,0.5500754618322367,0.2689715343726506,148.2200384814839,0.4375,150.7,26.0,7.0,2.0,-0.8699999999999974,85.98030000000003
-3.904,342.41900000000004,0.2695222665335663,-0.5076149592948748,0.5076149592948748,0.2695222665335663,147.00413778791062,0.3684210526315789,71.05,25.0,4.0,2.0,1.9494399999999998,96.31090000000005
-6.086,341.27000000000004,0.33604111852200896,-0.46704510090982776,0.46704510090982776,0.33604111852200896,133.97488771493076,0.2857142857142857,114.55,24.0,7.0,2.0,0.9378999999999992,75.047
-6.039,311.43399999999997,0.1857925435623199,-0.3830675040679441,0.3830675040679441,0.1857925435623199,133.16842487527066,0.29411764705882354,56.239999999999995,22.0,4.0,2.0,2.1934999999999993,89.77810000000004
-5.735,383.4190000000002,0.4139683688166597,-0.44725384605021035,0.44725384605021035,0.4139683688166597,156.39606961486285,0.5555555555555556,66.32000000000001,27.0,3.0,2.0,1.3392199999999996,96.64940000000004
-5.852,376.384,0.265271266696613,-0.4618387255248118,0.4618387255248118,0.265271266696613,151.38478327112017,0.2222222222222222,55.57000000000001,26.0,5.0,0.0,3.8950000000000022,90.77050000000001
-7.485,278.381,0.23649880040908053,-0.36813471238111617,0.36813471238111617,0.23649880040908053,116.00856815157279,0.46153846153846156,72.11,19.0,5.0,1.0,1.9554,78.49140000000004
-5.418,404.5560000000002,0.25104589692867246,-0.34794733525959404,0.34794733525959404,0.25104589692867246,167.7648038716041,0.38095238095238093,70.92,28.0,3.0,2.0,1.2916000000000016,110.67570000000003
-6.187,350.378,0.22931564340443658,-0.49668760729582406,0.49668760729582406,0.22931564340443658,149.49753064391797,0.21052631578947367,87.32,26.0,4.0,2.0,2.5631000000000004,98.17740000000002
-6.89,295.302,0.2678116722827407,-0.3428781802710405,0.3428781802710405,0.2678116722827407,124.65012702135378,0.06666666666666667,103.0,22.0,3.0,3.0,0.7483,79.78960000000002
-1.285,362.8650000000002,0.27087855699103397,-0.3537704261913875,0.3537704261913875,0.27087855699103397,152.12834449044885,0.47058823529411764,66.29,25.0,6.0,1.0,1.6332,98.02820000000004
-6.571,334.33900000000006,0.2773316759274165,-0.48724135171456684,0.48724135171456684,0.2773316759274165,142.02357716945258,0.058823529411764705,97.2,25.0,6.0,2.0,2.2836999999999996,90.3019
-4.473,290.343,0.2698799717346718,-0.8699671478794444,0.8699671478794444,0.2698799717346718,123.06707519922738,0.5333333333333333,88.59,21.0,3.0,1.0,0.6968000000000001,75.06870000000004
-3.28,389.47500000000014,0.24259656572878252,-0.5498125412410142,0.5498125412410142,0.24259656572878252,147.7070259730139,0.5333333333333333,114.88999999999997,25.0,6.0,0.0,-0.6664999999999972,88.35160000000006
-8.195,334.355,0.22404419014836072,-0.5498380426504391,0.5498380426504391,0.22404419014836072,143.44993192799902,0.21052631578947367,97.91,25.0,4.0,2.0,1.1544999999999996,89.12540000000001
-6.587,302.3980000000001,0.2510007347101787,-0.36559950663007407,0.36559950663007407,0.2510007347101787,130.40673482171286,0.5294117647058824,76.63,22.0,2.0,3.0,0.11510000000000087,83.78380000000004
-5.605,253.265,0.23855076873677686,-0.4375122087488532,0.4375122087488532,0.23855076873677686,108.5616043373458,0.23076923076923078,65.2,19.0,6.0,0.0,1.8002999999999993,67.11800000000002
-0.911,454.4380000000002,0.34871865543623165,-0.49457926996863105,0.49457926996863105,0.34871865543623165,192.3007289232254,0.038461538461538464,110.77999999999999,34.0,6.0,2.0,5.052400000000003,127.59840000000004
-7.064,336.50100000000003,0.31758703923697906,-0.3713122724776688,0.3713122724776688,0.31758703923697906,142.75405686776458,0.7222222222222222,41.57,23.0,3.0,1.0,4.045800000000003,93.70070000000005
-6.841,327.34000000000003,0.3189421541997378,-0.4929378861503668,0.4929378861503668,0.3189421541997378,138.33514416328134,0.23529411764705882,93.50000000000001,24.0,4.0,2.0,2.967600000000001,89.24880000000003
-7.84,341.83500000000004,0.14882635665380614,-0.30485011743468626,0.30485011743468626,0.14882635665380614,134.59232797834997,0.25,46.17,22.0,3.0,1.0,3.3546000000000022,87.14350000000003
-6.756,480.5000000000003,0.3520678077446459,-0.3498650935205595,0.3520678077446459,0.3498650935205595,198.53148993683033,0.2916666666666667,119.5,35.0,8.0,2.0,2.1369,129.14090000000002
-5.34,363.44100000000003,0.28377145171050205,-0.32660873465162926,0.32660873465162926,0.28377145171050205,157.37275151726246,0.2857142857142857,67.96000000000001,27.0,3.0,1.0,2.69522,102.43690000000004
-5.084,344.45900000000006,0.24033187420256732,-0.38336010126921277,0.38336010126921277,0.24033187420256732,149.3152235320472,0.5789473684210527,54.63,25.0,6.0,0.0,2.2029999999999994,96.35100000000006
-6.132,293.367,0.2448892780056584,-0.34434579709825486,0.34434579709825486,0.2448892780056584,124.38504299294048,0.8,69.72,21.0,3.0,1.0,0.1244000000000014,76.26070000000004
-4.552,334.847,0.22931561227214414,-0.33887991880653306,0.33887991880653306,0.22931561227214414,141.73505246597844,0.5555555555555556,49.410000000000004,23.0,2.0,1.0,3.414200000000002,91.67970000000004
-3.547,460.62500000000034,0.2814835943899399,-0.3555279975021471,0.3555279975021471,0.2814835943899399,188.9316794326027,0.6363636363636364,95.16,31.0,6.0,2.0,2.4713000000000003,123.46540000000007
-9.025,400.5240000000001,0.26508080254227,-0.48634995157034844,0.48634995157034844,0.26508080254227,168.19865741536424,0.5238095238095238,79.3,28.0,5.0,1.0,2.735100000000001,105.22560000000003
-5.812,354.47400000000016,0.31883820976583094,-0.38538721387373664,0.38538721387373664,0.31883820976583094,154.58245909126046,0.38095238095238093,65.8,26.0,2.0,4.0,1.4270400000000003,103.49090000000004
-8.695,348.43100000000004,0.27417598827535244,-0.32778519245949284,0.32778519245949284,0.27417598827535244,148.108216673514,0.21052631578947367,50.50000000000001,25.0,5.0,0.0,3.921300000000003,97.82350000000001
